New_Cluster_ID,Old_Cluster_ID,Cluster_Size,TF_Name,Family,Subgroup,ROC_AUC,PR_AUC,MCC,GSM_ID
C080,240,3,MITF,Unknown/Other,Unknown/Other,0.993958315448085,0.9836761874257298,0.9361449499394014,GSM1517751
C080,240,3,TFE3,Unknown/Other,Unknown/Other,0.9546165546515742,0.8631090177676213,0.7370225530170212,GSM2534191
C080,240,3,TFEB,Unknown/Other,Unknown/Other,0.9562160603771246,0.8804978209384697,0.7702403815693397,GSM2354032
C081,300,3,MEF2B,Unknown/Other,Unknown/Other,0.91160462877893,0.7666586642159358,0.6423953271682776,GSM3011725
C081,300,3,MEF2D,Unknown/Other,Unknown/Other,0.9435060578524914,0.8708615456629685,0.7167703559740187,GSM5215167
C081,300,3,Mef2a,Unknown/Other,Unknown/Other,0.9523662241686056,0.8328183425718492,0.701522461968744,GSM803511
C082,332,3,ZNF532,C2H2 Zinc Finger,ZNF,,,,GSM2543140
C082,332,3,ZNF592,C2H2 Zinc Finger,ZNF,0.8831244768252984,0.6992101643879862,0.5522957104021717,GSM2825585
C082,332,3,ZNF687,C2H2 Zinc Finger,ZNF,0.9841420634920636,0.9847979189703236,0.884799138907905,GSM5215692
C083,343,3,CEBPA,bZIP,bZIP,0.9500882939086732,0.8799135233213116,0.781517007001405,GSM3392789
C083,343,3,CEBPD,bZIP,bZIP,0.9663669944331722,0.8995733833862559,0.7882380891321105,GSM5214881
C083,343,3,Cebpb,bZIP,bZIP,0.9863012511170688,0.9683730931656748,0.9087521967063312,GSM1684643
C084,347,3,ATF7,bZIP,bZIP,0.9394934161622598,0.848220190494757,0.7225138463102749,GSM2828822
C084,347,3,Atf2,bZIP,bZIP,0.9873153260352217,0.9793282269015544,0.9486718403994144,GSM2824378
C084,347,3,Creb5,bZIP,bZIP,0.9558469551282052,0.8590968744304337,0.7409294202522658,GSM4087688
C085,348,3,JUN,bZIP,bZIP,0.9745022869022868,0.9546578772391056,0.8147153820056003,GSM3070218
C085,348,3,JUNB,bZIP,bZIP,0.9552335079549864,0.8867166013171688,0.7742220974708061,GSM2437769
C085,348,3,JUND,bZIP,bZIP,0.9797433275019064,0.9623038167913524,0.9206660501906494,GSM1503220
C086,351,3,PBX1,Unknown/Other,Unknown/Other,0.9550255837563452,0.8818293602580162,0.7545403620489629,GSM1438989
C086,351,3,PBX3,Unknown/Other,Unknown/Other,0.891781256656017,0.7307873459910817,0.5513728473185185,GSM1831600
C086,351,3,Pbx4,Unknown/Other,Unknown/Other,0.9185510941151476,0.8010205883296141,0.6495454720342115,GSM2572277
C087,362,3,TSC22D2,Unknown/Other,Unknown/Other,0.9586848301379078,0.92495452325441,0.7694149468726358,GSM5214699
C087,362,3,TSC22D3,Unknown/Other,Unknown/Other,0.9449438667716143,0.8648969678388813,0.8109907667594102,GSM2675536
C087,362,3,TSC22D4,Unknown/Other,Unknown/Other,0.9406257137770732,0.8400401380280792,0.6953720922918252,GSM2574802
C088,370,3,FOXA1,Forkhead,Forkhead,0.9680166444147752,0.885652491841736,0.7648655246772795,GSM1716765
C088,370,3,FOXA2,Forkhead,Forkhead,0.9513003990119704,0.8588613474705397,0.7146231522262951,GSM2977503
C088,370,3,Foxa3,Forkhead,Forkhead,0.9520465868035748,0.8486993181336724,0.7291104319711217,GSM2527454
C089,371,3,FOXS1,Forkhead,Forkhead,0.8833732749094086,0.6590315319629134,0.5499612517295913,GSM5215132
C089,371,3,Foxc2,Forkhead,Forkhead,0.948599453594274,0.8506610774388876,0.7179283981037222,GSM3717669
C089,371,3,Foxd3,Forkhead,Forkhead,0.987468671679198,0.9377705627705628,0.3595159254890833,GSM2451236
C090,374,3,FOXO1,Forkhead,Forkhead,0.9546892991239048,0.8427982306890405,0.7170923015019536,GSM5214708
C090,374,3,Foxo3,Forkhead,Forkhead,0.9537639562017592,0.9052117748892344,0.7576686430294871,GSM2574751
C090,374,3,Foxo4,Forkhead,Forkhead,0.9102970041322312,0.7568448096913134,0.6403105670247278,GSM5331159
C091,376,3,SOX13,SOX,SOX,0.9470172021609324,0.8244757236212186,0.6949998581632773,GSM2534354
C091,376,3,SOX5,SOX,SOX,0.9460476670991304,0.8281079163572769,0.7019124299062898,GSM2534682
C091,376,3,Sox6,SOX,SOX,0.92172817800648,0.7655609250218708,0.6442348874787802,GSM5214202
C092,391,3,PHOX2B,Homeodomain,Homeodomain,0.9775339944063056,0.942640081268044,0.8531106415913118,GSM2915910
C092,391,3,PRRX2,Unknown/Other,Unknown/Other,0.9140302889663504,0.7938634653360176,0.6160205986397149,GSM6347236
C092,391,3,Shox2,Homeodomain,Homeodomain,0.8760084370455142,0.6379355808620649,0.4935640979441659,GSM5330801
C093,431,3,STAT5A,STAT,STAT,0.9189628471679434,0.7544052284097321,0.6211442280272598,GSM1010721
C093,431,3,STAT5B,STAT,STAT,0.9401842780836236,0.7424409470299527,0.6118656594816162,GSM5268602
C093,431,3,STAT6,STAT,STAT,0.9352614228764182,0.849190615773944,0.7147387183289937,GSM5214020
C094,432,3,STAT1,STAT,STAT,0.9642941619585688,0.9000767787456544,0.7824504251607028,GSM1057013
C094,432,3,STAT3,STAT,STAT,0.9221775534139004,0.7723506706100303,0.6404401379963885,GSM2278004
C094,432,3,Stat4,STAT,STAT,0.9362058687079564,0.7620924380511617,0.6163479375950798,GSM945611
C095,10327,3,ZFP69,C2H2 Zinc Finger,ZFP,0.8291296817492964,0.4508400043365981,0.3822598635798149,GSM2466453
C095,10327,3,ZFP69B,C2H2 Zinc Finger,ZFP,0.9219633443429828,0.8106901709960027,0.686525495009151,GSM2423392
C095,10327,3,ZFP90,C2H2 Zinc Finger,ZFP,0.8664062822328882,0.6195033544739454,0.5367769292305629,GSM2466454
C096,10328,3,ZNF10,C2H2 Zinc Finger,ZNF,0.9295053662111932,0.8028280824903483,0.673849341815642,GSM2825086
C096,10328,3,ZNF180,C2H2 Zinc Finger,ZNF,0.9623733629849271,0.937611738623003,0.7660106260237189,GSM5214590
C096,10328,3,ZNF544,C2H2 Zinc Finger,ZNF,0.9503216748768476,0.8920912595690793,0.7311283714135803,GSM2797684
C097,10329,3,ZNF311,C2H2 Zinc Finger,ZNF,0.9069105691056912,0.7286316017049974,0.7053009189406806,GSM2466527
C097,10329,3,ZNF324,C2H2 Zinc Finger,ZNF,0.9230319103844988,0.8066535956711176,0.694299311010779,GSM2423938
C097,10329,3,ZNF324B,C2H2 Zinc Finger,ZNF,0.8197674418604651,0.4434666604715268,0.4544381907354639,GSM2466530
C098,10330,3,ZFP41,C2H2 Zinc Finger,ZFP,0.9685068299576072,0.9505869338403412,0.7944632580412883,GSM5214029
C098,10330,3,ZNF514,C2H2 Zinc Finger,ZNF,0.9605016309368932,0.8994848459637033,0.8401396371433606,GSM2828998
C098,10330,3,ZNF664,C2H2 Zinc Finger,ZNF,0.9276767478075568,0.8141093823626894,0.685586053837728,GSM2423889
C099,5,2,SP140,C2H2 Zinc Finger,SP,0.9670229645093944,0.9539276819392454,0.85896962681297,GSM2398967
C099,5,2,SP140L,C2H2 Zinc Finger,SP,0.9429350919264587,0.876702657208614,0.7338728910822729,GSM5214592
C100,7,2,IRF6,Unknown/Other,Unknown/Other,0.952380463479026,0.8795820035146665,0.7530250252522165,GSM3421852
C100,7,2,Irf5,Unknown/Other,Unknown/Other,0.9752398547291964,0.9652129862998337,0.8293860487027501,GSM5214006
C101,15,2,ZNF524,C2H2 Zinc Finger,ZNF,0.9620092537901164,0.9228756015037006,0.7969183192389478,GSM2827213
C101,15,2,ZNF580,C2H2 Zinc Finger,ZNF,0.950934547908232,0.9025655437298143,0.7395319107347239,GSM2527559
C102,17,2,MZF1,Unknown/Other,Unknown/Other,0.91108934169279,0.7355106453921221,0.5560923629368766,GSM2026778
C102,17,2,ZNF446,C2H2 Zinc Finger,ZNF,0.977706068162926,0.9708943090742408,0.8441545152292992,GSM5214566
C103,27,2,ZNF362,C2H2 Zinc Finger,ZNF,0.9298475742531138,0.757440984972606,0.6228304017131274,GSM5214057
C103,27,2,ZNF384,C2H2 Zinc Finger,ZNF,0.9939402416975928,0.975416518711763,0.9078316561964348,GSM2026843
C104,28,2,ZNF366,C2H2 Zinc Finger,ZNF,0.9481262829420511,0.8421632494932567,0.7548653341959333,GSM2423020
C104,28,2,ZNF710,C2H2 Zinc Finger,ZNF,0.9320657172526332,0.8414050703393536,0.6811233947657933,GSM5215732
C105,44,2,Bcl11a,Unknown/Other,Unknown/Other,0.9565202262781513,0.8761709858316001,0.7390332464398347,GSM803388
C105,44,2,ZNF296,C2H2 Zinc Finger,ZNF,0.9684694457603032,0.9499969831785826,0.8005200068100483,GSM5214706
C106,50,2,Glis1,Unknown/Other,Unknown/Other,0.9685654365799556,0.93154040111208,0.8029535903188195,GSM2026832
C106,50,2,Glis3,Unknown/Other,Unknown/Other,0.979686618507052,0.9686370544924496,0.8615001464194322,GSM2946599
C107,53,2,ZEB1,Unknown/Other,Unknown/Other,0.9312234320557492,0.8205384603931151,0.654783924265188,GSM1010809
C107,53,2,ZEB2,Unknown/Other,Unknown/Other,0.9207751254577512,0.7871438703980609,0.6511634781716599,GSM2753034
C108,67,2,Zbtb7a,Unknown/Other,Unknown/Other,0.9538652677158797,0.896828648809604,0.7646661182876178,GSM2771543
C108,67,2,Zbtb7b,Unknown/Other,Unknown/Other,0.9423826632449388,0.8776859726048284,0.7194876474432162,GSM5214739
C109,68,2,ZIC5,Unknown/Other,Unknown/Other,0.9879721128608924,0.9912956743171456,0.8954394989507457,GSM3657691
C109,68,2,Zic2,Unknown/Other,Unknown/Other,0.9590972855591748,0.9135609053205144,0.7715714847248991,GSM2828565
C110,73,2,ZNF148,C2H2 Zinc Finger,ZNF,0.9456206044382016,0.8633124587397891,0.7684896614453215,GSM2828724
C110,73,2,ZNF281,C2H2 Zinc Finger,ZNF,0.9621283516483516,0.9029077658632272,0.7674914281460835,GSM5213849
C111,79,2,GFI1B,Unknown/Other,Unknown/Other,0.884740218033587,0.6983579344568565,0.583587514189355,GSM2423489
C111,79,2,Gfi1,Unknown/Other,Unknown/Other,0.9344155559304876,0.8085002494590954,0.6664287328589554,GSM5214648
C112,82,2,ZNF143,C2H2 Zinc Finger,ZNF,0.9786356764928194,0.9410416893242936,0.8439984427260209,GSM2024873
C112,82,2,ZNF76,C2H2 Zinc Finger,ZNF,0.9750972117558402,0.916786605741329,0.7928140790876841,GSM959052
C113,85,2,CTCFL,C2H2 Zinc Finger,CTCF,0.9948362405089268,0.9863921022631452,0.9322682157673504,GSM1817667
C113,85,2,Ctcf,C2H2 Zinc Finger,CTCF,0.9898409734955826,0.9721528813459182,0.9049887070900876,GSM3094388
C114,90,2,MYNN,Unknown/Other,Unknown/Other,0.9495554753309264,0.9078884466558236,0.7281578364738989,GSM5215460
C114,90,2,ZBTB24,Unknown/Other,Unknown/Other,0.8413091824537091,0.6369696017644313,0.5069351244496177,GSM3037224
C115,91,2,ZSCAN5A,Unknown/Other,Unknown/Other,0.9444812885455962,0.8619406498859322,0.7417292181336089,GSM2423368
C115,91,2,ZSCAN5C,Unknown/Other,Unknown/Other,0.8926490312264863,0.7139403414728204,0.5808905993001804,GSM2828682
C116,95,2,ZNF425,C2H2 Zinc Finger,ZNF,0.8986147528644893,0.6968153135217476,0.5776484432615572,GSM2466551
C116,95,2,ZNF786,C2H2 Zinc Finger,ZNF,0.9533073214485928,0.9159257810359964,0.7476840280294188,GSM5213826
C117,112,2,BCL6,Unknown/Other,Unknown/Other,0.9712942913385828,0.958311615930223,0.8204516904188188,GSM763404
C117,112,2,BCL6B,Unknown/Other,Unknown/Other,0.8876066850668558,0.7196360997436912,0.596457538026118,GSM2827437
C118,119,2,ZNF526,C2H2 Zinc Finger,ZNF,0.9635121263395372,0.932934969554637,0.7807985208517382,GSM5215619
C118,119,2,ZNF574,C2H2 Zinc Finger,ZNF,0.9752336169577548,0.9631664618411536,0.8243620803306517,GSM5214932
C119,131,2,ZBTB38,Unknown/Other,Unknown/Other,0.9760037470725994,0.9636347219858086,0.8391125440642718,GSM5331353
C119,131,2,ZBTB4,Unknown/Other,Unknown/Other,0.9589346938775508,0.930473557131837,0.7692600897726479,GSM5214455
C120,133,2,ZBTB46,Unknown/Other,Unknown/Other,0.9555670502561292,0.9128051222945468,0.7517912544580678,GSM5215226
C120,133,2,ZBTB8A,Unknown/Other,Unknown/Other,0.962809715564078,0.9167576903794232,0.7992298811985726,GSM2423541
C121,137,2,ZNF423,C2H2 Zinc Finger,ZNF,0.938024182836725,0.8565514254359572,0.7117003430394213,GSM2423537
C121,137,2,ZNF521,C2H2 Zinc Finger,ZNF,0.9766499478204234,0.92797002170751,0.8693557203700583,GSM2827398
C122,143,2,Meis1,Unknown/Other,Unknown/Other,0.9197365517475512,0.8150512330625221,0.661888885677303,GSM940324
C122,143,2,Pknox1,Unknown/Other,Unknown/Other,0.9442282779211576,0.8465652526905995,0.7154816872218789,GSM2423884
C123,147,2,L3MBTL3,Unknown/Other,Unknown/Other,0.899666790077749,0.8128262505232524,0.7418343214433144,GSM2679735
C123,147,2,L3MBTL4,Unknown/Other,Unknown/Other,0.9470080771058168,0.8622225011261797,0.7169710533662867,GSM2574756
C124,150,2,BATF,bZIP,bZIP,0.9623937895464454,0.8941533581924064,0.7630604833960943,GSM803538
C124,150,2,Batf3,bZIP,bZIP,0.9636163800590584,0.9035743979059928,0.8150988994296872,GSM4815741
C125,154,2,HNF1A,Unknown/Other,Unknown/Other,0.9428875868716076,0.8348751320013195,0.7130369035429989,GSM5215665
C125,154,2,Hnf1b,Unknown/Other,Unknown/Other,0.943573222187918,0.8897199553769609,0.7225936237154705,GSM5214807
C126,165,2,Erg,Unknown/Other,Unknown/Other,0.9835605014070096,0.9836059828122208,0.8899419951112053,GSM585590
C126,165,2,Fli1,Unknown/Other,Unknown/Other,0.9220320218265364,0.7992334587811164,0.6561073659203643,GSM2436677
C127,171,2,SPIB,C2H2 Zinc Finger,SP,0.9923877712031558,0.9808297688259476,0.9210792540637368,GSM1370289
C127,171,2,Spi1,C2H2 Zinc Finger,SP,0.988809070419944,0.9695073165448654,0.9135102716358234,GSM2359987
C128,179,2,GATAD2A,GATA,GATA,0.9385305665751194,0.8001223924079934,0.6744997263475088,GSM2534640
C128,179,2,GATAD2B,GATA,GATA,0.9684345422172242,0.8426965069293071,0.7290877166846226,GSM1415923
C129,182,2,RORA,Unknown/Other,Unknown/Other,0.9387525167109608,0.8624899792139552,0.6947183257974355,GSM5213886
C129,182,2,Rorb,Unknown/Other,Unknown/Other,0.900250131719744,0.6640613606637842,0.6141617772770825,GSM5668148
C130,183,2,Ppard,Nuclear Receptor,Nuclear Receptor,0.9836082424242424,0.9833423272423064,0.8619791181311139,GSM1214683
C130,183,2,Pparg,Nuclear Receptor,Nuclear Receptor,0.9549811431077329,0.8657663250521392,0.745965913553481,GSM1443809
C131,185,2,THRB,Unknown/Other,Unknown/Other,0.9352725069252076,0.8205728545674857,0.6768648880707295,GSM2534017
C131,185,2,Thra,Unknown/Other,Unknown/Other,0.93873511011011,0.8267781849937891,0.6765410723900713,GSM2797651
C132,186,2,NR1I2,Unknown/Other,Unknown/Other,0.96954581758002,0.7848036597193045,0.7441793562971454,GSM2752692
C132,186,2,Nr1i3,Unknown/Other,Unknown/Other,0.9554201050262564,0.7616239519053076,0.7113992112613117,GSM4059675
C133,188,2,NR2C1,Unknown/Other,Unknown/Other,0.9195058557040358,0.8139704415382365,0.6606026860505212,GSM2828801
C133,188,2,Nr2c2,Unknown/Other,Unknown/Other,0.950535209324781,0.879882384042797,0.7487363980649041,GSM5215235
C134,190,2,RXRB,Unknown/Other,Unknown/Other,0.9374586657801418,0.820924189553488,0.6891589919632753,GSM2534152
C134,190,2,Rxra,Unknown/Other,Unknown/Other,0.9740494481236204,0.9680665826660269,0.8358784094202355,GSM5213955
C135,191,2,HNF4A,Unknown/Other,Unknown/Other,0.9338098702942108,0.8143542836594557,0.684615532898592,GSM3130733
C135,191,2,HNF4G,Unknown/Other,Unknown/Other,0.9711188271604938,0.9050285452289994,0.7989501049977598,GSM2277166
C136,194,2,Nr5a1,Unknown/Other,Unknown/Other,0.9598306294954588,0.870857006881782,0.7519661054854689,GSM5214653
C136,194,2,Nr5a2,Unknown/Other,Unknown/Other,0.9267636614376832,0.7948482059101327,0.6597794762494064,GSM5215230
C137,196,2,ESR2,Nuclear Receptor,Nuclear Receptor,0.9879272673733804,0.969171001827677,0.886106056440626,GSM542548
C137,196,2,Esr1,Nuclear Receptor,Nuclear Receptor,0.9445721232925696,0.8643070886746996,0.7045538357550842,GSM3261517
C138,197,2,MYOD1,Unknown/Other,Unknown/Other,0.9743395768296912,0.9418397323943956,0.8183544484524224,GSM2259152
C138,197,2,MYOG,Unknown/Other,Unknown/Other,0.9744071498936367,0.9419781159573792,0.8320104896386388,GSM2214115
C139,201,2,HSF1,Unknown/Other,Unknown/Other,0.9862233154442456,0.9755060628858848,0.892599183387353,GSM1553235
C139,201,2,HSF2,Unknown/Other,Unknown/Other,0.9531571058727346,0.8965119435372026,0.7534386550538834,GSM5214185
C140,209,2,IRF2,Unknown/Other,Unknown/Other,0.9721938340998126,0.8851632445926642,0.8131280153359799,GSM2423390
C140,209,2,Irf1,Unknown/Other,Unknown/Other,0.9643621690778468,0.9361720514322928,0.799579268923317,GSM935549
C141,210,2,TOX,Unknown/Other,Unknown/Other,0.8812991637824941,0.6852069786750183,0.550431096681872,GSM5378611
C141,210,2,TOX2,Unknown/Other,Unknown/Other,0.9140446366438016,0.7934708320637247,0.7080963899113564,GSM5330775
C142,214,2,LHX2,Unknown/Other,Unknown/Other,0.957224244359302,0.8798329284007051,0.7552718392593617,GSM1567049
C142,214,2,LHX9,Unknown/Other,Unknown/Other,0.9410982001894538,0.8292671997427011,0.7050976934656294,GSM3262278
C143,215,2,ISL2,Unknown/Other,Unknown/Other,0.9441829688132848,0.8279502920600696,0.7038628503406695,GSM5214622
C143,215,2,Isl1,Unknown/Other,Unknown/Other,0.941107411498606,0.8321187906101346,0.7015504373133719,GSM2486159
C144,216,2,HMGA1,Unknown/Other,Unknown/Other,0.9426286240719668,0.8234218929189475,0.679991825037768,GSM942073
C144,216,2,HMGA2,Unknown/Other,Unknown/Other,0.8885570713860667,0.7390940404306602,0.5769149397617932,GSM2931556
C145,217,2,ZHX2,Unknown/Other,Unknown/Other,0.9518668744434552,0.8857605281118965,0.7511503086589788,GSM2974460
C145,217,2,Zhx1,Unknown/Other,Unknown/Other,0.953773967444824,0.9096982087062307,0.7622769968689846,GSM2424107
C146,239,2,Usf1,Unknown/Other,Unknown/Other,0.982911597729116,0.9568624504416792,0.8521638149875275,GSM5214564
C146,239,2,Usf2,Unknown/Other,Unknown/Other,0.9825951380003656,0.9520283172013678,0.8633286221195008,GSM2797655
C147,241,2,GABPB2,Unknown/Other,Unknown/Other,0.9392382513271812,0.7533128758673682,0.6783943340287228,GSM5378799
C147,241,2,Gabpb1,Unknown/Other,Unknown/Other,0.9906798418972332,0.9919753290068788,0.9254291105261798,GSM2534044
C148,242,2,NFKB1,Unknown/Other,Unknown/Other,0.9722183702644748,0.92522290409428,0.8064965590509962,GSM486323
C148,242,2,NFKB2,Unknown/Other,Unknown/Other,0.9890871061689172,0.9884272676031068,0.8882285398032966,GSM5215027
C149,243,2,REL,Unknown/Other,Unknown/Other,0.9513972223749654,0.8947705641980358,0.75888491521766,GSM2628092
C149,243,2,Rela,Rel,Rel,0.9558651067446629,0.8828988538393976,0.7737016269427746,GSM2333680
C150,245,2,DBP,Unknown/Other,Unknown/Other,0.953085935074482,0.9225697055205812,0.7559723445127787,GSM5331377
C150,245,2,TEF,Unknown/Other,Unknown/Other,0.9703581894296182,0.9252997712712746,0.7985269664258727,GSM5215501
C151,247,2,MYB,Unknown/Other,Unknown/Other,0.955746153092228,0.864179718338061,0.7442321914895949,GSM2466686
C151,247,2,Mybl2,Unknown/Other,Unknown/Other,0.9276698226139948,0.7794294873624502,0.6319355223897447,GSM1010876
C152,254,2,HMG20A,Unknown/Other,Unknown/Other,0.9472117647058824,0.8424081333628276,0.7041052702493253,GSM2527434
C152,254,2,Hmg20b,Unknown/Other,Unknown/Other,0.9437897276801104,0.8366495744117881,0.6881178180915711,GSM2534642
C153,257,2,TSHZ1,Unknown/Other,Unknown/Other,0.9104055216754124,0.745159508979272,0.6268923966015385,GSM2423182
C153,257,2,TSHZ2,Unknown/Other,Unknown/Other,0.9277722997722998,0.7705040523167372,0.6305440476169579,GSM5330959
C154,259,2,Tcf15,Unknown/Other,Unknown/Other,0.8740821223233284,0.6476789037777815,0.5895713462766123,GSM5213981
C154,259,2,Tcf21,Unknown/Other,Unknown/Other,0.98605125939019,0.9761931538671031,0.8960443911633473,GSM4558335
C155,261,2,Neurog1,Unknown/Other,Unknown/Other,0.9552930450638188,0.9004060843454915,0.7517186597670771,GSM1002662
C155,261,2,Neurog2,Unknown/Other,Unknown/Other,0.9737466635448374,0.936387077859502,0.8076078054713205,GSM1970158
C156,264,2,TFDP1,Unknown/Other,Unknown/Other,0.9472178556528994,0.9041603021316564,0.7605745930914316,GSM2825063
C156,264,2,TFDP2,Unknown/Other,Unknown/Other,0.9734313809320222,0.9579108320430044,0.8221726019463212,GSM5214386
C157,267,2,MYC,bHLH,bHLH,0.8743026748588095,0.6508388491610317,0.5018122276945322,GSM2305251
C157,267,2,MYCN,bHLH,bHLH,0.96200796812749,0.922945521518058,0.7809975637806483,GSM2915909
C158,272,2,MBD2,Unknown/Other,Unknown/Other,0.9832751867555016,0.9839714075608328,0.8848550926197986,GSM1388125
C158,272,2,MBD3,Unknown/Other,Unknown/Other,0.9543028605381546,0.898602850331401,0.7729917688668398,GSM2104436
C159,276,2,ARID4A,Nuclear Receptor,Nuclear Receptor,0.9733120172999692,0.9625579058979464,0.8259470644829917,GSM5215315
C159,276,2,ARID4B,Nuclear Receptor,Nuclear Receptor,0.9504912064177724,0.8975937953995189,0.7414521311890756,GSM2534717
C160,277,2,PIAS1,Unknown/Other,Unknown/Other,0.9502390774586598,0.8405830204814391,0.7232733001159851,GSM2219874
C160,277,2,PIAS4,Unknown/Other,Unknown/Other,0.9405862441688474,0.8184357097875521,0.678975520172418,GSM1035441
C161,278,2,HMGB1,Unknown/Other,Unknown/Other,0.9826529814271748,0.9847578855397988,0.8887285959376142,GSM2589815
C161,278,2,HMGB2,Unknown/Other,Unknown/Other,0.8998380383268082,0.7864230075854802,0.6095667300175331,GSM2589816
C162,283,2,LCOR,Unknown/Other,Unknown/Other,0.9362749624286144,0.8086158377575885,0.6666069914552647,GSM5214415
C162,283,2,LCORL,Unknown/Other,Unknown/Other,0.9411086847926924,0.8447554066746531,0.6978199053507862,GSM5214905
C163,286,2,HES1,bHLH,bHLH,0.9151340378048454,0.7531486816881253,0.600936138512361,GSM2574800
C163,286,2,HES4,bHLH,bHLH,0.981983870967742,0.9812714350929428,0.8547688760426128,GSM5667709
C164,291,2,HEY1,bHLH,bHLH,0.9686570123939986,0.9546627835724726,0.8086381408522915,GSM803448
C164,291,2,HEY2,bHLH,bHLH,0.9029255319148936,0.7368813699832555,0.5626699150475001,GSM2183991
C165,292,2,Bhlhe40,Unknown/Other,Unknown/Other,0.9554623156067932,0.8854587404487436,0.7477207772606099,GSM2828892
C165,292,2,Bhlhe41,Unknown/Other,Unknown/Other,0.8944051130776793,0.7178929973984057,0.6973791298990375,GSM2515691
C166,305,2,SATB1,Unknown/Other,Unknown/Other,0.9933773833004602,0.98808864243004,0.9410549713991072,GSM3499390
C166,305,2,Satb2,Unknown/Other,Unknown/Other,0.9475200458190148,0.8862932697407799,0.7501864470370813,GSM5214119
C167,323,2,Ncor1,Unknown/Other,Unknown/Other,0.9030774836977368,0.7359256707909654,0.6198401887184891,GSM5214003
C167,323,2,Ncor2,Unknown/Other,Unknown/Other,0.9354589077695844,0.8098628220280191,0.6751807892455524,GSM898062
C168,325,2,SMARCC1,Nuclear Receptor,Nuclear Receptor,0.9272408080808082,0.8180594571884663,0.7008230511085004,GSM3094371
C168,325,2,Smarcc2,Nuclear Receptor,Nuclear Receptor,0.9260711980537212,0.8077135626337982,0.6500992212082158,GSM601401
C169,326,2,ARID1B,Nuclear Receptor,Nuclear Receptor,0.9167921859545004,0.7863128507055935,0.6481821705334899,GSM2424019
C169,326,2,Arid1a,Nuclear Receptor,Nuclear Receptor,0.9315532774153464,0.8930119818861623,0.7213080532342,GSM3499207
C170,327,2,ZFHX2,Unknown/Other,Unknown/Other,0.9809721204721203,0.9614832182351564,0.8609301172772205,GSM2827267
C170,327,2,ZFHX4,Unknown/Other,Unknown/Other,0.8865644911580375,0.7477754086007845,0.6178962840583373,GSM1265799
C171,333,2,AFF1,Unknown/Other,Unknown/Other,0.9792756892230576,0.9704450697133122,0.8587572904853604,GSM2364545
C171,333,2,AFF4,Unknown/Other,Unknown/Other,0.9375188969183488,0.874046161877736,0.7136160863698291,GSM1405081
C172,337,2,ZNF608,C2H2 Zinc Finger,ZNF,0.9747456271864068,0.9631701877308496,0.8299347625037765,GSM5214477
C172,337,2,ZNF609,C2H2 Zinc Finger,ZNF,0.9458858499217782,0.8244298694585758,0.6850633034883051,GSM5213896
C173,346,2,ATF3,bZIP,bZIP,0.982419237360754,0.952055857652364,0.863342623928378,GSM1917770
C173,346,2,JDP2,Unknown/Other,Unknown/Other,0.959364938464779,0.9332234619273954,0.8290170111535216,GSM3178724
C174,349,2,NFE2,Unknown/Other,Unknown/Other,0.9775114314115309,0.9452256254388604,0.8168483349807459,GSM1067276
C174,349,2,NFE2L2,Unknown/Other,Unknown/Other,0.9771494799197612,0.9382525536774354,0.8445299524020703,GSM2423561
C175,354,2,PITX1,Unknown/Other,Unknown/Other,0.9355555094991364,0.8377414369829559,0.7010496107806352,GSM5215184
C175,354,2,PITX3,Unknown/Other,Unknown/Other,0.9261134037367994,0.7854990619228629,0.6571913140157614,GSM2449944
C176,369,2,FOXK2,Forkhead,Forkhead,0.9563150171714018,0.8700996440161418,0.7285729409682284,GSM3898636
C176,369,2,Foxk1,Forkhead,Forkhead,0.9529556419273244,0.8761221459767337,0.7394734378594084,GSM2797525
C177,378,2,SOX9,SOX,SOX,0.9547184932879182,0.9057611486607744,0.8404394564577621,GSM3139254
C177,378,2,Sox10,SOX,SOX,0.962525327253786,0.910435029752286,0.7869174158669693,GSM1517752
C178,379,2,SOX18,SOX,SOX,0.9492859492115148,0.910082739488239,0.7171917407345755,GSM5214537
C178,379,2,Sox17,SOX,SOX,0.9593321578998923,0.8937194076454135,0.7858854802282222,GSM3381973
C179,385,2,HOXC11,Homeodomain,Homeodomain,,,,GSM1306053
C179,385,2,Hoxa11,Homeodomain,Homeodomain,1,1,0.8509629433967631,GSM2410501
C180,386,2,CDX2,Unknown/Other,Unknown/Other,0.958391207001832,0.8944647248537553,0.7553403542681582,GSM3175501
C180,386,2,CDX4,Unknown/Other,Unknown/Other,0.9095610944364696,0.7206591804687014,0.7111727347862021,GSM5667453
C181,387,2,HOXA1,Homeodomain,Homeodomain,0.9131889469753548,0.7526398881313124,0.6226950984871851,GSM2689473
C181,387,2,HOXD1,Homeodomain,Homeodomain,0.9586059238363894,0.9158990000815213,0.7703315889604024,GSM5215058
C182,389,2,DLX4,Unknown/Other,Unknown/Other,0.8983470977976857,0.6782859389797845,0.6420132752346471,GSM5213952
C182,389,2,DLX6,Unknown/Other,Unknown/Other,0.9454535929034948,0.8495538884111722,0.7154319303224882,GSM5214395
C183,394,2,Hoxa13,Homeodomain,Homeodomain,0.9090572033898304,0.7668256334042816,0.5886917012732229,GSM2410502
C183,394,2,Hoxb13,Homeodomain,Homeodomain,0.9400838478104808,0.8404481062058641,0.7028171172856283,GSM1716768
