New_Cluster_ID,Old_Cluster_ID,Cluster_Size,TF_Name,Single_ROC_AUC,MTL_ROC_AUC,Delta_ROC_AUC,Single_PR_AUC,MTL_PR_AUC,Delta_PR_AUC,Single_MCC,MTL_MCC,Delta_MCC,Single_F1,MTL_F1,Delta_F1,Single_Accuracy,MTL_Accuracy,Delta_Accuracy,Single_Precision,MTL_Precision,Delta_Precision,Single_Recall,MTL_Recall,Delta_Recall
C195,195,3,ESRRG,0.9493836666666668,0.9511721111111112,0.0017884444444443,0.9474268458400872,0.9488320716878424,0.0014052258477553,0.7626933190007782,0.7657062756097874,0.0030129566090092,0.8849529280357428,0.886144964720975,0.0011920366852322,0.8798333333333334,0.8816666666666667,0.0018333333333333,0.8487909397000306,0.853831891223733,0.0050409515237024,0.9243333333333332,0.921,-0.0033333333333332
C195,195,3,Esrrb,0.9158663316555228,0.91468373680687,-0.0011825948486526,0.7330087744827015,0.7396269316587729,0.0066181571760713,0.6561698113529286,0.6352830329268384,-0.0208867784260902,0.7040498442367601,0.6837606837606838,-0.0202891604760763,0.917223351728144,0.9140284635492304,-0.0031948881789136,0.7197452229299363,0.7207207207207207,0.0009754977907844,0.6890243902439024,0.6504065040650406,-0.0386178861788617
C196,196,2,ESR2,0.9880483333333332,0.9896915555555555,0.0016432222222223,0.9877473703528036,0.9895645145158958,0.0018171441630923,0.8796175547580789,0.9107288747664328,0.0311113200083539,0.9407253554880972,0.9558823529411764,0.0151569974530793,0.9381666666666668,0.955,0.0168333333333332,0.9033445842282908,0.9375,0.0341554157717091,0.9813333333333332,0.975,-0.0063333333333333
C196,196,2,Esr1,0.9528166666666666,0.9542520555555556,0.0014353888888889,0.9509056286748404,0.9532267764812594,0.002321147806419,0.7528958646332291,0.7701940450475694,0.0172981804143402,0.8808925204274042,0.886925216822124,0.0060326963947198,0.8736666666666667,0.8848333333333334,0.0111666666666666,0.8332342449464922,0.8711025393764062,0.037868294429914,0.9343333333333332,0.9033333333333332,-0.0310000000000001
C197,197,2,MYOD1,0.9671141666666666,0.9672849444444446,0.0001707777777779,0.9670459048286274,0.9677749855547236,0.0007290807260962,0.811922914076173,0.8130169070985365,0.0010939930223634,0.9076998209343968,0.9035897435897436,-0.0041100773446531,0.9055,0.906,0.0005,0.8870505886096086,0.9273684210526316,0.040317832443023,0.9293333333333332,0.881,-0.0483333333333333
C197,197,2,MYOG,0.9757643259108462,0.978953648233308,0.0031893223224618,0.9616320122630548,0.9671569367185796,0.0055249244555248,0.8321797754569625,0.8702566851391881,0.0380769096822255,0.8911917098445595,0.912958115183246,0.0217664053386864,0.921967213114754,0.9418579234972676,0.0198907103825135,0.856473345049795,0.9412955465587044,0.0848222015089094,0.928843710292249,0.886277001270648,-0.0425667090216009
C201,201,2,HSF1,0.9866977777777778,0.9862558333333332,-0.0004419444444445,0.9815882712931364,0.9802861077850324,-0.0013021635081039,0.9050004525003392,0.910360088197968,0.0053596356976286,0.9525237381309344,0.9553378714926116,0.0028141333616771,0.9525,0.9551666666666668,0.0026666666666668,0.952047952047952,0.9517036056897122,-0.0003443463582397,0.953,0.959,0.006
C201,201,2,HSF2,0.961119291402568,0.9630040630586704,0.0018847716561024,0.9424057362230888,0.9441966009074546,0.0017908646843657,0.7899672738536585,0.7686859189383327,-0.0212813549153257,0.8770180436847104,0.8496420047732697,-0.0273760389114406,0.8974460502870719,0.8877450009899029,-0.0097010492971689,0.8546968995835261,0.9313953488372092,0.076698449253683,0.9005363237445149,0.7810823988298391,-0.1194539249146757
C209,209,2,IRF2,0.9783546550536842,0.9880953997458852,0.0097407446922009,0.940087425270179,0.9597622552844416,0.0196748300142626,0.8316422868504124,0.8717762288033475,0.040133941952935,0.8598130841121495,0.8930817610062893,0.0332686768941398,0.9503858875413452,0.9625137816979052,0.0121278941565601,0.8149606299212598,0.8537074148296593,0.0387467849083994,0.90989010989011,0.9362637362637364,0.0263736263736265
C209,209,2,Irf1,0.9792857777777776,0.9803457222222224,0.0010599444444446,0.9794240122927044,0.9800176067217164,0.0005935944290121,0.8521307782642328,0.8547304418506331,0.0025996635864002,0.9245890527029316,0.9284781188765512,0.0038890661736195,0.9258333333333332,0.927,0.0011666666666667,0.9403653912443984,0.9100512163892446,-0.0303141748551538,0.9093333333333332,0.9476666666666668,0.0383333333333334
C21,21,3,ZBTB18,0.9603527312174126,0.972250411169822,0.0118976799524094,0.9214025549267038,0.936334422768929,0.0149318678422252,0.8087938539804752,0.8122031495947176,0.0034092956142424,0.8547008547008547,0.8583509513742071,0.0036500966733524,0.9278897136797456,0.928950159066808,0.0010604453870625,0.9009009009009008,0.8942731277533039,-0.0066277731475969,0.8130081300813008,0.8252032520325203,0.0121951219512195
C21,21,3,ZBTB3,0.9599548888888888,0.967315,0.0073601111111111,0.9576653728251312,0.9652717177785688,0.0076063449534375,0.7679567363319306,0.7720465098331402,0.0040897735012095,0.8771134739410842,0.8728448275862069,-0.0042686463548773,0.8825,0.882,-0.0004999999999999,0.9192546583850932,0.9462616822429908,0.0270070238578976,0.8386666666666667,0.81,-0.0286666666666666
C21,21,3,ZBTB42,0.9700091111111112,0.9778245555555556,0.0078154444444444,0.9674546611118706,0.9764422144017094,0.0089875532898388,0.7662866135366271,0.8206835749858737,0.0543969614492466,0.8660470202296336,0.9020855425945564,0.0360385223649227,0.8775,0.9076666666666666,0.0301666666666666,0.9553679131483716,0.9601203912716328,0.0047524781232612,0.792,0.8506666666666667,0.0586666666666666
C210,210,2,TOX,0.8912524081541219,0.8942005488351255,0.0029481406810035,0.8913231348753237,0.8967167317075836,0.0053935968322599,0.6182872163192106,0.5969736784364975,-0.021313537882713,0.8004183371099878,0.8078073351172674,0.0073889980072796,0.8084002677376171,0.7956827309236948,-0.0127175368139222,0.8315827598696125,0.7598460171750074,-0.071736742694605,0.771505376344086,0.8622311827956989,0.0907258064516128
C210,210,2,TOX2,0.9260286984482906,0.9346756047617936,0.0086469063135029,0.7836426943159308,0.7934633905408623,0.0098206962249315,0.6320019179130669,0.6831053150876532,0.0511033971745862,0.6606822262118492,0.7222222222222222,0.0615399960103729,0.9160746003552398,0.9245115452930728,0.0084369449378329,0.8288288288288288,0.7978339350180506,-0.0309948938107782,0.5492537313432836,0.6597014925373135,0.1104477611940298
C212,212,4,ZNF280A,0.9101207228915664,0.9087505220883536,-0.0013702008032127,0.8943583440140606,0.8963485507240286,0.001990206709968,0.677748757357819,0.676417256375312,-0.001331500982507,0.8069659063036546,0.7913479293062516,-0.0156179769974029,0.8449261083743842,0.8441379310344828,-0.0007881773399014,0.8216783216783217,0.8741258741258742,0.0524475524475525,0.7927710843373494,0.7228915662650602,-0.0698795180722892
C212,212,4,ZNF280B,0.9808,0.982272,0.0014719999999999,0.9765082209481564,0.9780744221841609,0.0015662012360045,0.8679169626329285,0.8765652155033077,0.0086482528703791,0.934860883797054,0.938869665513264,0.0040087817162099,0.9336666666666666,0.9381666666666668,0.0045000000000001,0.9183279742765272,0.92831541218638,0.0099874379098526,0.952,0.9496666666666668,-0.0023333333333331
C212,212,4,ZNF280C,0.9713232484076432,0.973595541401274,0.0022722929936307,0.9286560045765004,0.9265916724698128,-0.0020643321066877,0.8343415129699774,0.8340161148189448,-0.0003253981510326,0.8602510460251046,0.8606965174129353,0.0004454713878306,0.9539691289966924,0.9536934950385888,-0.0002756339581035,0.9065255731922398,0.8979238754325259,-0.0086016977597138,0.8184713375796179,0.8264331210191083,0.0079617834394903
C212,212,4,ZNF280D,0.9329327222222222,0.9432428888888889,0.0103101666666666,0.9306012418801952,0.9428789953945006,0.0122777535143052,0.696730698673132,0.7252367743415773,0.0285060756684453,0.8324946081955428,0.850124599501602,0.0176299913060592,0.8446666666666667,0.8596666666666667,0.015,0.9032761310452418,0.9121466768525592,0.0088705458073173,0.772,0.796,0.024
C214,214,2,LHX2,0.9590266111111112,0.9634511111111111,0.0044244999999998,0.9587889907651748,0.9612473729179172,0.0024583821527423,0.7879656313364747,0.8018851212425694,0.0139194899060947,0.8964960439205555,0.8959667647567942,-0.0005292791637613,0.8931666666666667,0.8998333333333334,0.0066666666666667,0.8694018164735359,0.93194094346417,0.0625391269906341,0.9253333333333332,0.8626666666666667,-0.0626666666666666
C214,214,2,LHX9,0.9352255555555556,0.9363741111111112,0.0011485555555557,0.9373539223994009,0.936426025939683,-0.0009278964597178,0.6978990398722213,0.7174490942888145,0.0195500544165931,0.8560431100846805,0.8403055656602401,-0.0157375444244404,0.8441666666666666,0.8536666666666667,0.0095,0.7954220314735336,0.9247397918334668,0.1293177603599331,0.9266666666666666,0.77,-0.1566666666666666
C215,215,2,ISL2,0.952856222222222,0.9512436666666666,-0.0016125555555555,0.9505128655523952,0.9489274070780698,-0.0015854584743255,0.7537709325638823,0.7709198409767953,0.017148908412913,0.8670316086879746,0.8873630864803008,0.0203314777923262,0.8745,0.8851666666666667,0.0106666666666666,0.9218926023282012,0.8707090150786012,-0.0511835872496,0.8183333333333334,0.9046666666666666,0.0863333333333332
C215,215,2,Isl1,0.9349077777777776,0.9342918333333332,-0.0006159444444444,0.9352236358116008,0.934889516497519,-0.0003341193140817,0.7347195683801202,0.7185008898799673,-0.0162186785001529,0.8681245858184228,0.8563179347826086,-0.0118066510358141,0.8673333333333333,0.859,-0.0083333333333333,0.8629776021080369,0.8729224376731302,0.0099448355650932,0.8733333333333333,0.8403333333333334,-0.0329999999999999
C216,216,2,HMGA1,0.9374101111111112,0.9377719999999998,0.0003618888888886,0.9234631990841358,0.9280212638535,0.0045580647693642,0.7325106565350085,0.7308630877916521,-0.0016475687433563,0.868455497382199,0.8689053923151436,0.0004498949329446,0.866,0.8646666666666667,-0.0013333333333332,0.852827763496144,0.8425172197871008,-0.0103105437090431,0.8846666666666667,0.897,0.0123333333333333
C216,216,2,HMGA2,0.8862711937716263,0.8809757785467129,-0.0052954152249133,0.7724762190580362,0.7702487326450788,-0.0022274864129574,0.5758077689817195,0.5786004028014885,0.002792633819769,0.6418554476806904,0.6885245901639344,0.046669142483244,0.8402309913378249,0.8354186717998076,-0.0048123195380173,0.8524355300859598,0.7269230769230769,-0.1255124531628829,0.5147058823529411,0.6539792387543253,0.1392733564013841
C217,217,2,ZHX2,0.9625633333333332,0.9623823888888888,-0.0001809444444443,0.9648718495720222,0.9649158777343558,4.402816233362028e-05,0.803468571375702,0.7960329703364857,-0.0074356010392163,0.8990794408455506,0.8993597110490889,0.0002802702035382,0.9013333333333332,0.8978333333333334,-0.0034999999999999,0.9200976971388696,0.8861209964412812,-0.0339767006975882,0.879,0.913,0.034
C217,217,2,Zhx1,0.964928963888329,0.9680711219471736,0.0031421580588445,0.9223874711992912,0.9238433008113822,0.001455829612091,0.7433009004515186,0.7811833549264323,0.0378824544749136,0.7846153846153846,0.840349483717236,0.0557340991018513,0.902946273830156,0.9129116117850952,0.0099653379549391,0.951048951048951,0.816358024691358,-0.134690926357593,0.6677577741407529,0.8657937806873978,0.1980360065466448
C219,219,3,RUNX1,0.9888045617173524,0.9887659511031603,-3.861061419196954e-05,0.9931859822591094,0.9938278409542683,0.0006418586951589,0.9395187050489634,0.9451040344325068,0.0055853293835433,0.9834586466165414,0.985223310642537,0.0017646640259956,0.9759592034968432,0.9783875667799904,0.0024283632831472,0.985929648241206,0.9814753556070128,-0.0044542926341931,0.981,0.989,0.008
C219,219,3,RUNX3,0.7419118333333332,0.7418812222222222,-3.061111111102299e-05,0.7444473309830475,0.7425846713691647,-0.0018626596138827,0.3440275997656606,0.3326399495667465,-0.0113876501989141,0.6740642596886386,0.6553147574819401,-0.0187495022066984,0.672,0.666,-0.006,0.6698485845951284,0.6769722814498934,0.0071236968547649,0.6783333333333333,0.635,-0.0433333333333333
C219,219,3,Runx2,0.9480621111111112,0.9482117777777777,0.0001496666666664,0.9451968248185048,0.948082110109836,0.0028852852913311,0.7627726146656034,0.7528274543222941,-0.0099451603433092,0.8803361344537816,0.8775981524249422,-0.0027379820288393,0.8813333333333333,0.8763333333333333,-0.005,0.8877966101694915,0.8687132593076421,-0.0190833508618494,0.873,0.8866666666666667,0.0136666666666667
C220,220,3,MXD1,0.9829288888888889,0.9857667777777778,0.0028378888888889,0.9791904144251814,0.9833465381200308,0.0041561236948494,0.8673957880785267,0.8847052013324312,0.0173094132539045,0.9340622929092114,0.942601194426012,0.0085389015168005,0.9336666666666666,0.9423333333333334,0.0086666666666667,0.928524374176548,0.9382430647291942,0.009718690552646,0.9396666666666668,0.947,0.0073333333333333
C220,220,3,MXD3,0.9845617768958732,0.9858699652749996,0.0013081883791264,0.9841180011074712,0.986193997258998,0.0020759961515267,0.8696277733521853,0.8901960273763738,0.0205682540241884,0.942008486562942,0.9502730669732682,0.0082645804103261,0.9354940213971052,0.945563247325362,0.0100692259282568,0.931729155008394,0.954939341421144,0.02321018641275,0.9525171624713958,0.9456521739130436,-0.0068649885583522
C220,220,3,MXD4,0.9741297777777777,0.978474222222222,0.0043444444444443,0.9692347177954612,0.9770989871275748,0.0078642693321137,0.8432609620522822,0.86236825995514,0.0191072979028578,0.9231018818948734,0.9314750290360048,0.0083731471411313,0.921,0.9311666666666668,0.0101666666666667,0.8991782553729456,0.9273207796498184,0.0281425242768728,0.9483333333333334,0.9356666666666666,-0.0126666666666667
C226,226,3,ATF1,0.9659127777777778,0.976754,0.0108412222222221,0.9618244639873004,0.9756959564451728,0.0138714924578724,0.7984153525454174,0.8434347294134938,0.0450193768680764,0.8984388114822898,0.9196185286103542,0.0211797171280644,0.8991666666666667,0.9213333333333332,0.0221666666666665,0.9049712546499832,0.9401114206128134,0.0351401659628303,0.892,0.9,0.008
C226,226,3,CREM,0.9779438888888888,0.9838449444444444,0.0059010555555555,0.9759525042016218,0.9825747620241742,0.0066222578225523,0.8607595249994179,0.8752199425986135,0.0144604175991955,0.9284984678243106,0.9357203751065644,0.0072219072822538,0.93,0.9371666666666668,0.0071666666666667,0.9488517745302714,0.9577661431064572,0.0089143685761858,0.909,0.9146666666666666,0.0056666666666665
C226,226,3,Creb1,0.9762961666666666,0.9824846666666668,0.0061885000000001,0.97527064233785,0.981361829535434,0.006091187197584,0.8304687687568777,0.8695741568034371,0.0391053880465593,0.9109766637856526,0.933288066542183,0.0223114027565304,0.9141666666666668,0.9345,0.0203333333333333,0.9461400359066428,0.950882047734348,0.0047420118277052,0.8783333333333333,0.9163333333333332,0.0379999999999999
C239,239,2,Usf1,0.988422,0.9906403333333332,0.0022183333333333,0.9878223127790602,0.9900811371340572,0.002258824354997,0.8960718877617208,0.9106179459191004,0.0145460581573796,0.9476685675947668,0.9557201646090536,0.0080515970142868,0.948,0.9551666666666668,0.0071666666666668,0.9537474679270764,0.9440650406504064,-0.0096824272766699,0.9416666666666668,0.9676666666666668,0.0260000000000001
C239,239,2,Usf2,0.9861343888888888,0.9890495555555556,0.0029151666666668,0.9862530837451304,0.989375175782228,0.0031220920370976,0.8917955404340618,0.8985442663985523,0.0067487259644904,0.9453689695747184,0.9497114591920858,0.0043424896173673,0.9458333333333332,0.9491666666666668,0.0033333333333335,0.9535435740929128,0.9396411092985318,-0.013902464794381,0.9373333333333334,0.96,0.0226666666666666
C240,240,3,MITF,0.9934835,0.9937803333333332,0.0002968333333333,0.994466696010976,0.9947981483201612,0.000331452309185,0.9360424591439,0.9399604502182144,0.0039179910743143,0.9673710904480136,0.969451476793249,0.0020803863452354,0.9678333333333332,0.9698333333333332,0.0019999999999998,0.98147512864494,0.981880341880342,0.0004052132354019,0.9536666666666668,0.9573333333333334,0.0036666666666667
C240,240,3,TFE3,0.9628748888888888,0.9633485555555552,0.0004736666666664,0.9600000914298495,0.9618814843059328,0.0018813928760832,0.7660675600292053,0.8008268480560189,0.0347592880268136,0.8703438395415473,0.9013201320132012,0.0309762924716539,0.8793333333333333,0.9003333333333333,0.021,0.9404024767801856,0.892483660130719,-0.0479188166494667,0.81,0.9103333333333332,0.1003333333333331
C240,240,3,TFEB,0.9615298963215452,0.9625565970742792,0.0010267007527339,0.9554169496349724,0.9556210230390758,0.0002040734041034,0.8132417357324595,0.8119579986930897,-0.0012837370393697,0.8964651746496549,0.89137590520079,-0.0050892694488648,0.90742472414438,0.90742472414438,0.0,0.8804437140509449,0.9190045248868778,0.0385608108359328,0.9130805283340434,0.8653600340860673,-0.047720494247976
C241,241,2,GABPB2,0.912592778065924,0.9061488383739024,-0.0064439396920215,0.7519577777548115,0.7443118656254868,-0.0076459121293247,0.6658596715942355,0.6720327418468667,0.0061730702526311,0.6928104575163399,0.7037037037037037,0.0108932461873638,0.9427527405602923,0.9415347137637028,-0.0012180267965895,0.7718446601941747,0.7339055793991416,-0.0379390807950331,0.6284584980237155,0.6758893280632411,0.0474308300395256
C241,241,2,Gabpb1,0.9903050065876152,0.9903675065876152,6.249999999985434e-05,0.9918579013897942,0.9919615595632378,0.0001036581734435,0.9154812050143954,0.915168461688276,-0.0003127433261194,0.9661466976435448,0.9662995232615486,0.0001528256180038,0.9593949044585988,0.9591958598726116,-0.0001990445859871,0.9619960343688037,0.953292247810574,-0.0087037865582296,0.9703333333333334,0.9796666666666668,0.0093333333333334
C242,242,2,NFKB1,0.9711591111111112,0.9731153333333334,0.0019562222222222,0.9720832312798096,0.9740476011325148,0.0019643698527052,0.7307264521432015,0.8255331365314869,0.0948066843882853,0.8294558738704095,0.9116953151331312,0.0822394412627216,0.8521666666666666,0.9126666666666666,0.0605,0.980009086778737,0.921949556918882,-0.0580595298598549,0.719,0.9016666666666666,0.1826666666666666
C242,242,2,NFKB2,0.9858518077075884,0.9853311481922924,-0.000520659515296,0.9852036355986592,0.9851050507228956,-9.858487576375195e-05,0.8899734370962045,0.8896333406912078,-0.0003400964049966,0.9506434272682848,0.9498005319148936,-0.0008428953533912,0.945078847199565,0.9452601051295996,0.0001812579300345,0.929595412551768,0.9472811671087532,0.0176857545569851,0.9726666666666668,0.9523333333333334,-0.0203333333333333
C243,243,2,REL,0.9612224284928494,0.9604024339933992,-0.0008199944994502,0.9476983690841182,0.9526075997405542,0.004909230656436,0.8051586711201966,0.8016888157296389,-0.0034698553905576,0.8898269311945969,0.8922707248698438,0.0024437936752469,0.9037610619469026,0.900811209439528,-0.0029498525073746,0.9109766637856526,0.8669260700389105,-0.044050593746742,0.8696369636963697,0.9191419141914192,0.0495049504950495
C243,243,2,Rela,0.9497072222222224,0.947477777777778,-0.0022294444444442,0.9529177373070846,0.9514331048007454,-0.0014846325063392,0.7671222814721537,0.7511181408954751,-0.0160041405766785,0.8779643413536438,0.8774574049803407,-0.000506936373303,0.8825,0.8753333333333333,-0.0071666666666666,0.9132157003961108,0.8627577319587629,-0.0504579684373479,0.8453333333333334,0.8926666666666667,0.0473333333333333
C245,245,2,DBP,0.9682977893368012,0.9770852477965613,0.0087874584597601,0.9595845439713292,0.9702706207802912,0.010686076808962,0.8005192980158214,0.838565601578918,0.0380463035630965,0.8833557649170032,0.9086965950986772,0.0253408301816739,0.902016205012248,0.9206708121349162,0.0186546071226682,0.9153881915388192,0.9092881944444444,-0.0060999970943746,0.8534893801473775,0.9081057650628522,0.0546163849154747
C245,245,2,TEF,0.972925777777778,0.9774205555555556,0.0044947777777777,0.9704544550433568,0.9760361124636632,0.0055816574203062,0.8220587091467308,0.8480047111503708,0.0259460020036399,0.908750425604358,0.923873121869783,0.0151226962654248,0.9106666666666666,0.924,0.0133333333333334,0.9286708420320112,0.9254180602006687,-0.0032527818313423,0.8896666666666667,0.9223333333333332,0.0326666666666665
C247,247,2,MYB,0.9487308888888888,0.9486831666666669,-4.772222222193534e-05,0.9510271944249146,0.9500487655808736,-0.0009784288440409,0.7585403694725166,0.7638186650252714,0.0052782955527548,0.867722983799181,0.8847583643122676,0.0170353805130866,0.8761666666666666,0.8811666666666667,0.005,0.931218952999618,0.8588013806087229,-0.0724175723908949,0.8123333333333334,0.9123333333333332,0.0999999999999998
C247,247,2,Mybl2,0.9332806666666668,0.9359255,0.0026448333333332,0.9268802713950935,0.9336917571209468,0.0068114857258531,0.7204457716724777,0.7228311696339577,0.0023853979614799,0.858920464099546,0.8598382749326146,0.0009178108330685,0.8601666666666666,0.8613333333333333,0.0011666666666666,0.8666440447913132,0.8692098092643051,0.0025657644729919,0.8513333333333334,0.8506666666666667,-0.0006666666666667
C254,254,2,HMG20A,0.946093722222222,0.9550876666666668,0.0089939444444446,0.9465248032207366,0.9559780846272364,0.0094532814064998,0.7521754285054978,0.7787963998355204,0.0266209713300226,0.8700623700623701,0.8830490776192134,0.0129867075568432,0.875,0.888,0.013,0.905844155844156,0.923889293517844,0.018045137673688,0.837,0.8456666666666667,0.0086666666666667
C254,254,2,Hmg20b,0.9549715555555556,0.9640756666666668,0.0091041111111113,0.9496488736467568,0.9602304356106294,0.0105815619638726,0.7770081125422834,0.8033635046626252,0.0263553921203417,0.8904489795918368,0.9012387010378304,0.0107897214459936,0.8881666666666667,0.9016666666666666,0.0134999999999999,0.87264,0.9051782111634162,0.0325382111634162,0.909,0.8973333333333333,-0.0116666666666667
C255,255,5,POU2F2,0.9656425555555556,0.9713832222222224,0.0057406666666668,0.962659353804022,0.9700884510673206,0.0074290972632986,0.8023708227570339,0.8269182718586965,0.0245474491016626,0.9006866521520683,0.914389199868291,0.0137025477162227,0.9011666666666668,0.9133333333333332,0.0121666666666665,0.9050824638168968,0.9033832140533506,-0.001699249763546,0.8963333333333333,0.9256666666666666,0.0293333333333333
C255,255,5,POU2F3,0.9718816666666666,0.974333,0.0024513333333333,0.9755620738920988,0.9765079041909144,0.0009458302988154,0.8560267016079612,0.8438405401712044,-0.0121861614367568,0.9267715203788264,0.9230013106159896,-0.0037702097628367,0.9278333333333332,0.9216666666666666,-0.0061666666666666,0.9406110538963268,0.9075386597938144,-0.0330723941025123,0.9133333333333332,0.939,0.0256666666666666
C255,255,5,POU3F2,0.9627439620691414,0.9651271545830802,0.0023831925139388,0.912094037926888,0.922805777399324,0.0107117394724358,0.7874949014081627,0.7782316179447433,-0.0092632834634194,0.8453378001116695,0.8413865546218487,-0.0039512454898207,0.9155745199634258,0.90795489180128,-0.0076196281621457,0.8592508513053349,0.8058350100603622,-0.0534158412449726,0.8318681318681319,0.8802197802197802,0.0483516483516482
C255,255,5,Pou2f1,0.9277278888888888,0.9405825555555556,0.0128546666666666,0.9327555962579116,0.9449653060657504,0.0122097098078386,0.7001330540755101,0.7377168741068826,0.0375838200313725,0.8428720083246618,0.8695940347970174,0.0267220264723555,0.849,0.8688333333333333,0.0198333333333333,0.8785249457700651,0.8645799011532125,-0.0139450446168526,0.81,0.8746666666666667,0.0646666666666666
C255,255,5,Pou5f1,0.9912159552845528,0.992101033197832,0.0008850779132791,0.9916848388017954,0.9934328265939818,0.0017479877921864,0.9335243902439024,0.9315122706417782,-0.0020121196021242,0.9736666666666668,0.9732128184059162,-0.0004538482607504,0.968196457326892,0.9671900161030595,-0.0010064412238325,0.9736666666666668,0.959805510534846,-0.0138611561318207,0.9736666666666668,0.987,0.0133333333333333
C257,257,2,TSHZ1,0.9224239444444444,0.9283365555555556,0.0059126111111111,0.9242055372673048,0.9263964585126891,0.0021909212453843,0.6897934549920006,0.7108948215281188,0.0211013665361181,0.8310762651461154,0.8534773801485482,0.0224011150024328,0.842,0.8553333333333333,0.0133333333333333,0.892802450229709,0.8645690834473324,-0.0282333667823766,0.7773333333333333,0.8426666666666667,0.0653333333333333
C257,257,2,TSHZ2,0.9292365555555556,0.9337378333333332,0.0045012777777775,0.9245677688685215,0.9314919047754782,0.0069241359069565,0.6989632453288304,0.7263401528923386,0.0273769075635081,0.8362989323843416,0.8628695506931685,0.0265706183088269,0.8466666666666667,0.8631666666666666,0.0164999999999999,0.8969465648854962,0.8647472380314697,-0.0321993268540264,0.7833333333333333,0.861,0.0776666666666666
C259,259,2,Tcf15,0.8999373234403569,0.9270201354084234,0.0270828119680665,0.7369808104675273,0.7753916600068134,0.038410849539286,0.7059861877850546,0.6724378454286057,-0.0335483423564488,0.7328605200945626,0.698019801980198,-0.0348407181143646,0.9489150090415912,0.9448462929475588,-0.0040687160940324,0.775,0.7790055248618785,0.0040055248618784,0.695067264573991,0.6322869955156951,-0.0627802690582959
C259,259,2,Tcf21,0.9867276111111112,0.9870548888888888,0.0003272777777777,0.9838245490905638,0.9827829719415044,-0.0010415771490593,0.892134801415764,0.9025018595247888,0.0103670581090248,0.9468102201510524,0.9518872509314756,0.005077030780423,0.9448333333333332,0.9505,0.0056666666666667,0.914055228048402,0.925937598487236,0.0118823704388338,0.982,0.9793333333333332,-0.0026666666666668
C261,261,2,Neurog1,0.9612366666666669,0.9649892777777778,0.003752611111111,0.956842209683532,0.9597960573071286,0.0029538476235966,0.7906118188943432,0.800693254894552,0.0100814360002088,0.8928935736144169,0.9026634382566586,0.0097698646422417,0.895,0.8995,0.0044999999999999,0.91117279666898,0.8751173708920188,-0.036055425776961,0.8753333333333333,0.932,0.0566666666666667
C261,261,2,Neurog2,0.9781922222222222,0.9785266666666668,0.0003344444444445,0.9773782756368956,0.9773698457545804,-8.429882315086346e-06,0.8534928565729266,0.8528784485927233,-0.0006144079802032,0.9273687685704852,0.927891595418616,0.0005228268481306,0.9266666666666666,0.9255,-0.0011666666666666,0.918574231523872,0.899030947170991,-0.0195432843528808,0.9363333333333334,0.9586666666666668,0.0223333333333334
C264,264,2,TFDP1,0.964314,0.9654157777777778,0.0011017777777778,0.965425053373997,0.9677233547727646,0.0022983013987676,0.8062858800247908,0.8102600451751073,0.0039741651503164,0.89484827099506,0.9061882817643186,0.0113400107692586,0.9006666666666666,0.905,0.0043333333333334,0.9505247376311844,0.8949934980494149,-0.0555312395817695,0.8453333333333334,0.9176666666666666,0.0723333333333332
C264,264,2,TFDP2,0.9810357777777776,0.9817886666666668,0.0007528888888891,0.9793887747156388,0.9813496759731888,0.0019609012575498,0.8512706023773388,0.8711801109068705,0.0199095085295317,0.9208833246391932,0.9361491503052302,0.0152658256660369,0.9241666666666668,0.9355,0.0113333333333333,0.9625590694292984,0.9268213002286836,-0.0357377692006148,0.8826666666666667,0.9456666666666668,0.063
C267,267,2,MYC,0.8114258333333333,0.809008,-0.0024178333333333,0.817968920643701,0.8179544289913379,-1.449165236311334e-05,0.4702116428696563,0.4437552020048655,-0.0264564408647907,0.7309644670050761,0.730756843800322,-0.000207623204754,0.735,0.7213333333333334,-0.0136666666666666,0.7422680412371134,0.7068535825545171,-0.0354144586825962,0.72,0.7563333333333333,0.0363333333333333
C267,267,2,MYCN,0.9743894444444444,0.9736672777777776,-0.0007221666666668,0.9722914842923114,0.9722474703364292,-4.4013955882160616e-05,0.8367337940036901,0.838419462067526,0.0016856680638359,0.918847300430606,0.9197418500744664,0.0008945496438602,0.9183333333333332,0.9191666666666668,0.0008333333333334,0.913100724160632,0.9132435096943804,0.0001427855337483,0.9246666666666666,0.9263333333333332,0.0016666666666665
C27,27,2,ZNF362,0.9305493333333332,0.931253,0.0007036666666666,0.9250495642671078,0.92690796861145,0.0018584043443421,0.6958712460517694,0.6999021973352061,0.0040309512834366,0.8290644868301544,0.8326102675343456,0.0035457807041912,0.8431666666666666,0.8456666666666667,0.0025,0.9109780439121756,0.90955766192733,-0.0014203819848456,0.7606666666666667,0.7676666666666667,0.007
C27,27,2,ZNF384,0.9929314444444446,0.9928455555555556,-8.588888888894086e-05,0.9935467562369954,0.9936115052854704,6.474904847497687e-05,0.9245137615075872,0.914110925305714,-0.0104028362018732,0.96135593220339,0.954756580079133,-0.0065993521242568,0.962,0.9561666666666668,-0.0058333333333331,0.9779310344827586,0.9864912904372556,0.0085602559544969,0.9453333333333334,0.925,-0.0203333333333333
