TF_Name,GSM_ID,Cluster_ID,Cluster_Type,TF_Count_in_Cluster,Single_Test_ROC_AUC,MTL_Test_ROC_AUC,Delta_ROC_AUC,Single_F1
Maz,GSM1499533,37,Single,1,0.9774852222222222,0.9776435,0.00015827777777777108,0.9165192214894644
Mecom,GSM6372561,366,Single,1,0.8925784444444445,0.8907210000000001,-0.001857444444444356,0.7961029923451636
Mecp2,GSM4557680,601,Single,1,0.9671353013530136,0.966810130828581,-0.0003251705244325942,0.9094276094276095
Mef2a,GSM803511,589,MTL,2,0.9493504444444445,0.9492220555555556,-0.00012838888888888622,0.8831084376524142
Mef2c,GSM2944368,591,Single,1,0.9517373333333333,0.9511623333333332,-0.0005750000000001032,0.8842584486079496
Meis1,GSM940324,389,Single,1,0.9691797796676342,0.9693979053147967,0.0002181256471625037,0.806640625
Mga,GSM2828490,761,Single,1,0.952034,0.9524006111111112,0.000366611111111137,0.8851881505204163
Mllt10,GSM5215676,632,Single,1,0.9538298629207721,0.94186335095426,-0.011966511966512106,0.7788944723618091
Mnt,GSM2827334,604,Single,1,0.9562200000000001,0.9554416111111113,-0.0007783888888888146,0.8841924398625429
Mta1,GSM5215565,431,MTL,3,0.9816604444444444,0.9814047777777776,-0.0002556666666668761,0.9368041912246234
Mybl2,GSM1010876,523,Single,1,0.9332806666666668,0.9319581111111112,-0.0013225555555556046,0.858920464099546
NCOA1,GSM5669451,766,Single,1,0.9678442222222223,0.9685913333333334,0.0007471111111110318,0.8533631451462642
NEUROD1,GSM2432944,543,Single,1,0.9610736666666666,0.9604287222222224,-0.0006449444444441843,0.8606284658040665
NFAT5,GSM5215305,626,Single,1,0.9746886666666665,0.9740685555555556,-0.0006201111111109325,0.9128378378378378
NFATC3,GSM2574801,622,Single,1,0.9517594444444445,0.952249388888889,0.0004899444444445011,0.8815399802566634
NFATC4,GSM6347346,623,Single,1,0.9303552960800668,0.930835696413678,0.00048040033361118617,0.7641963426371511
NFE2L2,GSM2423561,657,Single,1,0.9818862632772407,0.981691550304332,-0.00019471297290873935,0.93354943273906
NFE2,GSM1067276,656,Single,1,0.9774061111111112,0.9787430555555556,0.0013369444444444323,0.8922528940338379
NFIC,GSM1010880,772,MTL,4,0.9498461666666667,0.9553911111111112,0.005544944444444533,0.8805031446540881
NFKB1,GSM486323,514,Single,1,0.9711591111111112,0.9720551666666666,0.0008960555555553862,0.8294558738704095
NFKB2,GSM5215027,515,Single,1,0.9858518077075884,0.9861104489471596,0.0002586412395712001,0.9506434272682848
NFRKB,GSM2825485,633,Single,1,0.9551258307005119,0.9540792842357554,-0.0010465464647565481,0.8176352705410822
NFXL1,GSM2422973,494,Single,1,0.8878477788132961,0.8818769804287047,-0.005970798384591469,0.7017902813299233
NFYA,GSM648587,501,Single,1,0.9800906111111112,0.9818378888888888,0.0017472777777776116,0.9214092140921409
NKRF,GSM4766300,602,Single,1,0.995431159032147,0.9951010906732528,-0.0003300683588941533,0.9778172138420586
NPAS2,GSM2797588,529,Single,1,0.9597872222222222,0.9591288888888888,-0.0006583333333334274,0.897655992076593
NR0B2,GSM5215554,526,Single,1,0.9757975555555556,0.9757037777777776,-9.377777777797025e-05,0.9175991861648016
NR1I2,GSM2752692,445,Single,1,0.9683727058531746,0.968012710813492,-0.0003599950396825369,0.9270059771780474
NR2E3,GSM803366,453,Single,1,0.9670058333333332,0.9667373888888888,-0.0002684444444444045,0.9002820640451302
NRF1,GSM2424259,579,Single,1,0.9859141111111112,0.9862688888888888,0.0003547777777775929,0.9399038461538461
NRL,GSM5214854,568,Single,1,0.9806918333333333,0.9805275555555556,-0.00016427777777772157,0.9330284220842862
Nanog,GSM3577161,424,Single,1,0.9293369444444445,0.9278030555555556,-0.0015338888888888347,0.8599402588781945
Ncor1,GSM5214003,613,Single,1,0.9075516111111112,0.9058085,-0.0017431111111111397,0.8076148636280432
Ncor2,GSM898062,614,Single,1,0.9407451111111111,0.9404864444444444,-0.0002586666666667403,0.8389322680225167
Neurog1,GSM1002662,541,Single,1,0.9612366666666667,0.9627237777777778,0.0014871111111111057,0.8928935736144169
Neurog2,GSM1970158,542,Single,1,0.9781922222222222,0.9783613888888888,0.00016916666666655367,0.9273687685704853
Nfatc1,GSM3717668,624,Single,1,0.963411065044205,0.9645232997800646,0.0011122347358595297,0.8077220077220078
Nfatc2,GSM2810040,625,Single,1,0.8995708414849297,0.8932664880389087,-0.006304353446020983,0.7720190779014309
Nfe2l1,GSM5215039,658,Single,1,0.9670688888888889,0.9668253333333332,-0.00024355555555566344,0.9063010120796605
Nfia,GSM2527615,772,MTL,4,0.9490203333333334,0.9541447777777778,0.005124444444444487,0.851878612716763
Nfib,GSM2828368,772,MTL,4,0.9675365555555555,0.9731225555555556,0.005586000000000091,0.8976654379497981
Nfil3,GSM2527591,521,Single,1,0.959472,0.9569207777777778,-0.0025512222222221492,0.8883920894239037
Nfix,GSM5214038,772,MTL,4,0.9436146997206704,0.9425846717877094,-0.0010300279329609197,0.7364620938628159
Nfyb,GSM5215253,2,Single,1,0.9837288888888889,0.9836883333333334,-4.0555555555488176e-05,0.9336932680951577
Nfyc,GSM2534171,502,Single,1,0.9729516666666665,0.9721685555555556,-0.0007831111111109568,0.9111720135418346
Nr0b1,GSM2383939,527,Single,1,0.9303934712553196,0.9227522078177658,-0.00764126343755378,0.7858719646799117
Nr1h2,GSM2042845,442,MTL,2,0.9429971111111111,0.9591574444444444,0.016160333333333332,0.8722551690976118
Nr1h3,GSM2042852,442,MTL,2,0.9258986666666666,0.9450622777777778,0.0191636111111112,0.8435561681598898
Nr1h4,GSM1377535,443,Single,1,0.9574871364596708,0.9565702617187104,-0.0009168747409603606,0.8063492063492064
Nr1i3,GSM4059675,446,Single,1,0.95423855963991,0.9467226181545388,-0.007515941485371158,0.8439306358381503
Nr2c2,GSM5215235,448,MTL,2,0.9675479999999999,0.9687019444444446,0.001153944444444721,0.9075603043548648
Nr2f1,GSM1817190,452,MTL,3,0.9571915000000001,0.9572451666666668,5.366666666672959e-05,0.8851340877383351
Nr2f2,GSM3863299,452,MTL,3,0.9736225555555555,0.9734773333333332,-0.00014522222222235204,0.9228696530818458
Nr2f6,GSM2534449,452,MTL,3,0.9624452222222222,0.9604416111111114,-0.0020036111111108035,0.8804347826086957
Nr3c1,GSM2519947,738,Single,1,0.9104144444444444,0.9114326666666668,0.0010182222222223647,0.8307250079846694
Nr3c2,GSM1708662,739,Single,1,0.9411932629174994,0.9344133599771623,-0.006779902940337035,0.7931034482758621
Nr4a1,GSM2095924,449,Single,1,0.9747315555555555,0.9756037777777776,0.0008722222222221632,0.9203425432218452
Nr5a1,GSM5214653,454,MTL,2,0.9542126111111112,0.9597186666666666,0.005506055555555389,0.8908353609083536
Nr5a2,GSM5215230,454,MTL,2,0.9345325555555557,0.9366245555555552,0.0020919999999995387,0.8589487691284099
Nsd2,GSM831005,770,Single,1,0.9442454796217753,0.943942492838392,-0.00030298678338325225,0.7929883138564274
OLIG2,GSM3692166,756,Single,1,0.9781204999999998,0.9783315555555556,0.0002110555555557836,0.9216354344122658
ONECUT2,GSM2835772,754,MTL,2,0.9761357222222221,0.979651888888889,0.0035161666666668756,0.9237561555442351
OSR1,GSM820438,759,Single,1,0.9670058888888889,0.9704532222222224,0.003447333333333469,0.9038461538461539
OSR2,GSM2026829,45,Single,1,0.9545753333333332,0.9545621666666666,-1.3166666666619697e-05,0.8561164002155559
OVOL1,GSM5214530,41,MTL,2,0.9306772222222222,0.9305006666666668,-0.00017655555555540214,0.8532739115529654
OVOL2,GSM5667617,41,MTL,2,0.936318540433925,0.9325581854043392,-0.003760355029585827,0.7639484978540773
OVOL3,GSM2423939,42,Single,1,0.900961172629188,0.8999240488358886,-0.0010371237932993438,0.7907498877413561
Onecut1,GSM5215449,754,MTL,2,0.9617292222222222,0.963005,0.0012757777777777646,0.9011406844106464
Otx2,GSM2432980,667,Single,1,0.9638332777777777,0.9638785555555556,4.527777777785236e-05,0.9003257328990228
PATZ1,GSM5215711,39,Single,1,0.9695304444444444,0.9702026666666668,0.0006722222222224072,0.9068027210884354
PAX3,GSM3565106,663,MTL,2,0.9374546666666668,0.944496,0.007041333333333233,0.8669934640522876
PAX6,GSM1567048,668,Single,1,0.9575770990113619,0.9555824110963552,-0.0019946879150066765,0.8740245261984393
PAX8,GSM2107942,664,MTL,2,0.7740007437169523,0.7731481901375877,-0.0008525535793645345,0.384180790960452
PBRM1,GSM2897188,490,Single,1,0.9267803900483895,0.9290776675301824,0.00229727748179287,0.8157894736842105
PBX1,GSM1438989,659,MTL,3,0.9600489444444444,0.9633732222222222,0.0033242777777777732,0.8992297817715019
PBX3,GSM1831600,659,MTL,3,0.877581111111111,0.8726084999999999,-0.004972611111111136,0.7830336882527492
PGR,GSM3110066,740,Single,1,0.9122479444444443,0.9123145555555556,6.661111111128104e-05,0.8326656394453005
PHB,GSM5378671,435,Single,1,0.9313196581196582,0.927069658119658,-0.004250000000000198,0.7572684246112238
PHOX2B,GSM2915910,721,Single,1,0.9752721111111111,0.9747536666666666,-0.000518444444444488,0.9229722836252338
PIAS1,GSM2219874,560,Single,1,0.9507494444444444,0.9457796666666668,-0.004969777777777629,0.8699929725931131
PIAS4,GSM1035441,561,Single,1,0.9419000558892152,0.935828535436424,-0.006071520452791246,0.718796992481203
PITX1,GSM5215184,665,MTL,2,0.9428282222222223,0.9445682222222224,0.0017400000000000748,0.864282046893719
PITX3,GSM2449944,665,MTL,2,0.9217685555555555,0.9258687777777777,0.004100222222222172,0.8412427449641516
PLAGL1,GSM1624507,33,Single,1,0.9484432777777778,0.9476814444444444,-0.0007618333333334615,0.8650274190695206
POU2F2,GSM2095818,532,MTL,3,0.9656425555555556,0.9689054444444444,0.0032628888888888152,0.9006866521520683
POU2F3,GSM3165679,532,MTL,3,0.9718816666666666,0.9736846666666664,0.001802999999999777,0.9267715203788263
POU3F2,GSM1934423,533,Single,1,0.9627439620691414,0.9617822498041816,-0.0009617122649597798,0.8453378001116695
POU6F1,GSM5330797,535,Single,1,0.8661680943809609,0.8701450559663033,0.003976961585342442,0.6598290598290598
PRDM14,GSM563088,61,Single,1,0.9732005555555557,0.9734056666666668,0.00020511111111110036,0.9080701754385965
PRDM4,GSM4308185,552,Single,1,0.9174835555555555,0.9153927222222222,-0.002090833333333264,0.8403865378207265
PROX1,GSM1477597,406,Single,1,0.9609164444444445,0.9621526666666668,0.0012362222222223052,0.893167701863354
PRRX2,GSM6347236,719,Single,1,0.929555037957212,0.9295439958592132,-1.10420979987369e-05,0.8118962887646162
Pax5,GSM803362,664,MTL,2,0.9545639444444445,0.9555863333333334,0.0010223888888889476,0.8919140560931605
Pax7,GSM2629527,663,MTL,2,0.9758641111111112,0.9785821666666664,0.0027180555555552655,0.9208586991348927
Pbx4,GSM2572277,659,MTL,3,0.9118900000000001,0.912243777777778,0.0003537777777778972,0.8257790368271954
Pdx1,GSM1316337,767,Single,1,0.9567040555555555,0.9589355555555554,0.002231499999999942,0.8753462603878116
Pknox1,GSM2423884,390,Single,1,0.9392006666666667,0.9419213888888892,0.002720722222222527,0.8690944881889764
Pol2ra,GSM3417126,764,MTL,2,0.975085111111111,0.9771498888888888,0.0020647777777778042,0.9136044422668627
Pol3,GSM3395053,765,Single,1,0.9883344279914019,0.9916799767136376,0.0033455487222356917,0.9621749408983451
Pou2f1,GSM3507240,532,MTL,3,0.9277278888888889,0.9349302222222224,0.007202333333333533,0.8428720083246618
Pou5f1,GSM539547,534,Single,1,0.9912159552845529,0.991212991192412,-2.9640921408446985e-06,0.9736666666666667
Ppard,GSM1214683,441,MTL,2,0.9839624848484848,0.9836272727272728,-0.00033521212121201405,0.9385437541750167
Pparg,GSM1443809,441,MTL,2,0.9604431666666666,0.955347222222222,-0.005095944444444611,0.8961730449251248
Prdm10,GSM2423190,553,Single,1,0.8913075,0.8902331111111111,-0.0010743888888888886,0.8009543285616906
Prdm12,GSM2423928,47,Single,1,0.9798542805100182,0.976418336369156,-0.003435944140862235,0.9022026431718062
Prdm15,GSM5213888,40,Single,1,0.9628245,0.9623994444444444,-0.00042505555555560903,0.8969594594594594
Prdm1,GSM2423004,62,Single,1,0.9505674444444443,0.9500999444444445,-0.00046749999999984304,0.8648454349388929
Prdm2,GSM2423887,597,Single,1,0.9398576666666666,0.9397035555555556,-0.0001541111111109661,0.8653783164100884
Prdm5,GSM471813,117,Single,1,0.9601283566965039,0.9633119405505828,0.0031835838540789085,0.8272108843537415
Prdm6,GSM2828978,98,Single,1,0.892056,0.8851066666666667,-0.006949333333333252,0.8144026186579378
Prdm9,GSM2466446,141,Single,1,0.8350446428571429,0.7873883928571428,-0.04765625000000007,0.2962962962962963
Preb,GSM5215763,737,Single,1,0.9728411971745785,0.9725208838347476,-0.00032031333983095767,0.8821065230400957
RARB,GSM5375113,439,MTL,3,0.8529253764890987,0.8651447516295796,0.012219375140480881,0.6812816188870152
RARG,GSM1469991,439,MTL,3,0.9695555061420996,0.9700388801778204,0.00048337403572074056,0.826867816091954
RBAK,GSM5214917,293,MTL,2,0.9576204444444443,0.9651744444444446,0.007554000000000283,0.8882113821138211
RBPJ,GSM729854,397,Single,1,0.9579296666666667,0.9552350555555555,-0.0026946111111111337,0.8953771289537713
RCOR1,GSM2824363,742,Single,1,0.9481495555555556,0.948287,0.00013744444444441228,0.8762127801940448
RELB,GSM2628091,518,Single,1,0.9687193333333334,0.9692098333333332,0.0004904999999998383,0.8990022755119902
REL,GSM2628092,516,Single,1,0.9612224284928494,0.9615811331133114,0.00035870462046194707,0.8898269311945969
RFX5,GSM2828554,499,Single,1,0.9480910221619177,0.9478379692446856,-0.00025305291723209944,0.8649796496195363
RFXANK,GSM2534485,783,Single,1,0.9551944766319043,0.9488341058323676,-0.006360370799536663,0.8369665336198956
RHOXF2B,GSM5374519,669,Single,1,0.8997961476725522,0.8949229534510433,-0.004873194221508892,0.6771263418662262
RORA,GSM5213886,440,MTL,2,0.9478662222222222,0.950247111111111,0.002380888888888877,0.8600981767180925
RUNX1,GSM2467011,486,MTL,3,0.9888045617173523,0.9892580500894452,0.00045348837209291393,0.9834586466165414
RUNX3,GSM3535204,486,MTL,3,0.7419118333333332,0.7351940555555555,-0.0067177777777777115,0.6740642596886386
RXRB,GSM2534152,450,MTL,2,0.9496735555555555,0.9520731111111111,0.002399555555555599,0.8849757673667206
Rag1,GSM1701805,785,Single,1,0.9246977547495682,0.933678756476684,0.0089810017271158,0.7586206896551724
Rara,GSM2534076,439,MTL,3,0.9600165000000002,0.9611334444444444,0.0011169444444442123,0.896243587622042
Rcor2,GSM2534040,743,Single,1,0.9353295,0.9338707777777776,-0.0014587222222224305,0.8642533936651584
Rela,GSM2333680,517,Single,1,0.9497072222222223,0.9484238333333332,-0.0012833888888890144,0.8779643413536438
Repin1,GSM4307849,130,Single,1,0.9437484498072733,0.9446071727836434,0.0008587229763700188,0.8554496263849524
Rere,GSM2534718,607,Single,1,0.9602708888888889,0.9609798888888887,0.0007089999999998486,0.8744004263634748
Rest,GSM803365,52,Single,1,0.9747980555555558,0.9734394444444444,-0.001358611111111352,0.9197625106022053
Rfx3,GSM2534235,760,Single,1,0.9882466469053749,0.9859824746744345,-0.002264172230940442,0.9110556940980881
Rnap2,GSM2828296,764,MTL,2,0.9696794964028778,0.9715061151079136,0.001826618705035865,0.9183749534103616
Rorb,GSM5668148,440,MTL,2,0.9256538900178813,0.9351413378639044,0.009487447846023067,0.7640036730945822
Rreb1,GSM5215162,53,Single,1,0.9527374444444443,0.9537413333333332,0.0010038888888889153,0.8866250410778836
Runx2,GSM3312807,486,MTL,3,0.9480621111111112,0.9495662777777778,0.0015041666666666398,0.8803361344537816
Rxra,GSM5213955,450,MTL,2,0.9786964444444445,0.9790349444444444,0.0003384999999999083,0.9277849740932642
SALL2,GSM2824365,59,Single,1,0.9405524425287356,0.9402396232439336,-0.0003128192848019795,0.8522179974651457
SATB1,GSM3499390,595,MTL,2,0.9948057777777778,0.9945583333333332,-0.0002474444444445778,0.9733599733599734
SCRT1,GSM2423730,109,MTL,2,0.936352888888889,0.941695,0.0053421111111109365,0.8662483487450462
SCRT2,GSM2423341,109,MTL,2,0.9435881111111112,0.9507003333333334,0.0071122222222221865,0.881887165951831
SETBP1,GSM2300423,598,Single,1,0.9579463364293085,0.9587719298245614,0.0008255933952528993,0.8181818181818182
SETDB1,GSM5331060,393,Single,1,0.8668964444444445,0.8728637777777777,0.0059673333333332135,0.774366716993793
SIX2,GSM1970531,660,MTL,2,0.9405661111111112,0.9441389444444444,0.0035728333333331364,0.8695950583390528
SIX4,GSM5214658,661,Single,1,0.958467111111111,0.9591691111111108,0.0007019999999997584,0.8900114062245397
SIX5,GSM1010879,662,Single,1,0.9262358888888889,0.9277839444444445,0.0015480555555555942,0.8456829896907216
SMAD9,GSM5214199,18,MTL,5,0.9692127380952381,0.9711184523809524,0.0019057142857142884,0.9010643866689932
SMARCA1,GSM1868498,583,Single,1,0.8821218074656189,0.8880484610347086,0.005926653569089724,0.7536231884057971
SMARCAL1,GSM4073909,584,Single,1,0.9755461111111111,0.977746,0.00219988888888889,0.9516295025728988
SMARCC1,GSM3094371,616,MTL,2,0.9319723333333333,0.933867777777778,0.0018954444444446716,0.8627778706334615
SMARCE1,GSM2546251,491,Single,1,0.9642230026338894,0.9638571846649108,-0.0003658179689786101,0.9166666666666666
SNAI2,GSM1336154,110,MTL,2,0.9806771111111112,0.9794837777777776,-0.0011933333333336016,0.9266240323123528
SNAPC4,GSM5214636,525,Single,1,0.9587868333333333,0.9598911666666666,0.0011043333333333738,0.8862933699759533
SON,GSM2040560,638,Single,1,0.9765483125288952,0.9707961165048544,-0.005752196024040757,0.9439318665720369
SOX13,GSM2534354,697,Single,1,0.9466559999999999,0.9469489444444444,0.0002929444444444984,0.8705918906322822
SOX15,GSM5667459,700,Single,1,0.9309305340181454,0.9234898112795424,-0.007440722738602967,0.7996323529411765
SOX18,GSM5214537,702,MTL,2,0.9577034843205574,0.958011149825784,0.0003076655052265398,0.8874719972428055
SOX21,GSM2994927,699,MTL,2,0.9552433397370107,0.9591195382334622,0.0038761984964514884,0.7755102040816326
SOX2,GSM1701828,699,MTL,2,0.9434219444444445,0.9449831666666668,0.0015612222222223249,0.8658367911479945
SOX4,GSM1970164,698,MTL,2,0.9775258922323304,0.9778974807557732,0.0003715885234427674,0.9376797698945349
SOX5,GSM2534682,696,MTL,2,0.9502697777777778,0.9632375,0.0129677222222222,0.8831044394762056
SOX9,GSM3139254,701,MTL,2,0.9859351713859911,0.9898472429210134,0.003912071535022377,0.8870967741935484
SP140L,GSM5214592,5,MTL,2,0.9630511111111111,0.9625879444444444,-0.00046316666666668116,0.8991834694217631
SP140,GSM2398967,5,MTL,2,0.9729148393085045,0.9716671307576286,-0.00124770855087597,0.9353283458021613
SP2,GSM2026796,80,Single,1,0.9919668982427462,0.9921642146846478,0.00019731644190157382,0.9637096774193549
SP4,GSM2026799,77,Single,1,0.9943836919239165,0.9948468194574368,0.0004631275335202911,0.9713914174252276
SP5,GSM2527396,79,Single,1,0.9729691666666667,0.9717164444444444,-0.00125272222222228,0.9185572058103476
SPDEF,GSM5214212,789,Single,1,0.9300094444444444,0.9331595555555556,0.003150111111111187,0.8527711662699762
SPIB,GSM1370289,427,Single,1,0.9902593888888889,0.989536,-0.0007233888888888984,0.9589315525876461
SSRP1,GSM1103543,461,Single,1,0.9606349999999999,0.959704777777778,-0.0009302222222219436,0.8950586679887622
STAT1,GSM1057013,777,Single,1,0.9678467777777777,0.9686747777777776,0.0008279999999998289,0.9063136456211812
STAT2,GSM2574755,780,Single,1,0.9299322400078563,0.9310623434289752,0.0011301034211188554,0.747642817526345
STAT3,GSM2278004,778,Single,1,0.9311282222222224,0.9286133888888888,-0.002514833333333577,0.8363701321900678
STAT5A,GSM1010721,775,MTL,2,0.9321980555555557,0.9303068888888888,-0.001891166666666888,0.8456942003514939
STAT5B,GSM5268602,775,MTL,2,0.9433786861145542,0.9475164067529523,0.0041377206383981235,0.6390977443609023
STAT6,GSM5214020,776,Single,1,0.9563668888888888,0.9563143888888888,-5.250000000001087e-05,0.8788035069623518
Sall1,GSM2824335,57,MTL,2,0.9578515844858435,0.9597963143938016,0.0019447299079581315,0.8659562535053281
Sall3,GSM3258646,57,MTL,2,0.9615501424402538,0.9620263894933292,0.00047624705307536264,0.8690425075139545
Sall4,GSM3082674,58,Single,1,0.9720699160885765,0.9760525156643116,0.003982599575735102,0.9287054409005628
Satb2,GSM5214119,595,MTL,2,0.9607265555555556,0.9617765555555556,0.0010499999999999954,0.8739975049010872
Shox2,GSM5330801,720,Single,1,0.8982957741684673,0.8954118788360869,-0.002883895332380426,0.6579163248564397
Six1,GSM5215247,660,MTL,2,0.938448,0.9447215555555556,0.006273555555555643,0.8564568684616704
Smad1,GSM722425,18,MTL,5,0.9711106666666667,0.9742002222222222,0.0030895555555555676,0.9179351422898743
Smad2,GSM3533584,18,MTL,5,0.9674299999999999,0.973522388888889,0.006092388888889078,0.9086619480957195
Smad3,GSM2807310,18,MTL,5,0.9369077222222223,0.9399578888888888,0.003050166666666465,0.8703100908000685
Smad4,GSM2534492,19,Single,1,0.9602844444444443,0.9595932222222224,-0.0006912222222218434,0.8982883475971034
Smad5,GSM2527374,18,MTL,5,0.9667333333333333,0.9679012222222222,0.0011678888888888572,0.8980385227071921
Smarcc2,GSM601401,616,MTL,2,0.9379248297901902,0.9336929276087256,-0.004231902181464631,0.8393456375838926
Snai1,GSM5215210,110,MTL,2,0.9707389999999999,0.971305,0.0005660000000000664,0.9144246353322528
Sox10,GSM1517752,701,MTL,2,0.9732196160784315,0.9743566899348036,0.0011370738563720728,0.8788983394086675
Sox11,GSM1260313,698,MTL,2,0.6354076015727391,0.6292468326780254,-0.006160768894713731,0.10477299185098952
Sox17,GSM3381973,702,MTL,2,0.9573284444444444,0.956857222222222,-0.0004712222222224005,0.9006126616746086
Sox6,GSM5214202,696,MTL,2,0.9274554444444444,0.9392853333333334,0.011829888888889029,0.8436350901768517
Sp1,GSM1010902,78,Single,1,0.9560077777777779,0.9569606111111112,0.0009528333333332917,0.8695652173913043
Spi1,GSM2359987,428,Single,1,0.9881092222222222,0.9878,-0.000309222222222183,0.9601455267074582
Srebf1,GSM4274803,757,Single,1,0.9304467769009972,0.9320521399033208,0.001605363002323612,0.7993174061433447
Srebf2,GSM4774318,758,Single,1,0.9405089999999999,0.9410192222222222,0.0005102222222223007,0.8681388012618296
Srf,GSM1505772,634,Single,1,0.9885165555555554,0.9866362222222224,-0.0018803333333330396,0.9519959575543203
Stat4,GSM945611,779,Single,1,0.9277268888888891,0.9282814444444444,0.0005545555555552806,0.8623060930753238
Sub1,GSM1825753,425,Single,1,1.0,1.0,0.0,0.0
TAL1,GSM1291199,733,Single,1,0.9546037777777777,0.955735,0.0011312222222222834,0.8768663270683296
TBX18,GSM5215131,752,Single,1,0.9625466786355477,0.962816676640734,0.00026999800518634487,0.8726931498279638
TBX1,GSM3021587,751,Single,1,0.9112154407929055,0.9114936532776908,0.0002782124847853229,0.6721311475409836
TCF25,GSM2797640,786,Single,1,0.972831611111111,0.9735762777777776,0.0007446666666665047,0.9124062713019768
TCF3,GSM1082309,703,MTL,6,0.937506,0.9406851111111112,0.0031791111111112436,0.8501033769813922
TCF4,GSM1975020,703,MTL,6,0.9750162777777778,0.9775234444444444,0.002507166666666616,0.9209076175040518
TCF7L1,GSM2124633,703,MTL,6,0.8472385710946371,0.8552863905029051,0.008047819408268042,0.586427656850192
TCF7L2,GSM5214910,703,MTL,6,0.9512703333333334,0.9554063333333334,0.0041359999999999175,0.8806248938699269
TCFL5,GSM5214613,705,Single,1,0.8968626373626373,0.8885592185592186,-0.008303418803418672,0.5662650602409639
TEAD1,GSM2643552,391,MTL,4,0.8978353888888888,0.8984065555555556,0.0005711666666667892,0.8001464128843339
TEAD4,GSM2232927,391,MTL,4,0.9338387777777777,0.9374139444444444,0.003575166666666685,0.8422758372344257
TEF,GSM5215501,520,Single,1,0.9729257777777779,0.9733951111111112,0.0004693333333333216,0.9087504256043581
TERF2,GSM1328845,546,Single,1,0.9120019392372334,0.9078172807584572,-0.004184658478776138,0.7673169352558665
TET2,GSM1863077,596,Single,1,0.9878466666666665,0.9879501666666668,0.00010350000000025616,0.9485354956147609
TFAM,GSM1171659,401,Single,1,0.9034013605442177,0.8744897959183673,-0.028911564625850428,0.8333333333333334
TFAP2A,GSM1817199,407,MTL,3,0.9626487777777778,0.9629175555555556,0.00026877777777778444,0.9004862236628849
TFAP2B,GSM5374230,407,MTL,3,0.9189361684260028,0.9217242334920516,0.002788065066048784,0.7639257294429708
TFAP2C,GSM889426,407,MTL,3,0.9776252222222223,0.9791935555555554,0.0015683333333331717,0.9267553460178481
TFCP2,GSM5215603,17,MTL,3,0.9462138979370249,0.952073212346828,0.005859314409803029,0.8528058877644894
TFDP1,GSM2825063,545,MTL,2,0.9643139999999999,0.9661534444444444,0.0018394444444445046,0.89484827099506
TFDP2,GSM5214386,545,MTL,2,0.9810357777777776,0.9822587777777778,0.0012230000000001962,0.9208833246391932
TFE3,GSM2534191,511,MTL,2,0.9628748888888887,0.9648896666666666,0.0020147777777779208,0.8703438395415473
TFEB,GSM2354032,512,Single,1,0.9615298963215453,0.958734696776026,-0.0027951995455193224,0.8964651746496549
THAP11,GSM2534158,746,Single,1,0.9665190555555556,0.9664727777777776,-4.6277777777992135e-05,0.8974950560316414
THAP12,GSM5668690,774,Single,1,0.9728195817218164,0.972764073914912,-5.5507806904331325e-05,0.9154013015184381
THAP7,GSM5667803,544,Single,1,0.9523478655767483,0.9516558810172572,-0.0006919845594911544,0.8435171385991058
THAP8,GSM5215044,599,Single,1,0.9719617777777778,0.9714847777777778,-0.0004770000000000607,0.9142486626681796
THAP9,GSM5214745,438,Single,1,0.9751118333333335,0.9748918333333334,-0.000220000000000109,0.9089647997225594
THRB,GSM2534017,444,MTL,2,0.943376111111111,0.9561898888888888,0.012813777777777813,0.8251722211878607
TOX2,GSM5330775,475,Single,1,0.9260286984482906,0.9195618153364632,-0.006466883111827415,0.6606822262118492
TOX,GSM5378611,474,Single,1,0.8912524081541219,0.8854205869175626,-0.0058318212365592315,0.8004183371099878
TP53,GSM3204311,782,Single,1,0.9505146666666666,0.9499731111111112,-0.0005415555555554619,0.8818530244959173
TP63,GSM3178691,781,MTL,2,0.9826175000000001,0.983965111111111,0.0013476111111108136,0.9327093755042762
TP73,GSM501690,781,MTL,2,0.9840427222222221,0.9843537222222224,0.00031100000000028327,0.9238337035861631
TRPS1,GSM3899395,674,Single,1,0.9314136111111111,0.9267068888888887,-0.004706722222222348,0.8584686774941995
TSC22D2,GSM5214699,677,Single,1,0.9712457777777779,0.9705076666666668,-0.0007381111111111061,0.9084471421345472
TSC22D3,GSM2675536,675,Single,1,0.9630351094589013,0.9622437009500204,-0.0007914085088808198,0.8662420382165605
TSC22D4,GSM2574802,676,Single,1,0.9564821796456532,0.9529757931602804,-0.0035063864853728255,0.8510892270963891
TSHZ1,GSM2423182,536,MTL,2,0.9224239444444444,0.929731,0.007307055555555553,0.8310762651461154
TSHZ2,GSM5330959,536,MTL,2,0.9292365555555556,0.9319842777777776,0.002747722222221971,0.8362989323843416
TTF1,GSM2310996,586,Single,1,0.9716194444444445,0.9693976666666666,-0.002221777777777878,0.9144358679586139
Tbx2,GSM5213924,749,MTL,2,0.9538861111111111,0.9593398888888888,0.005453777777777669,0.8815312984997413
Tbx5,GSM2280027,750,Single,1,0.9456943539630835,0.946784925805284,0.0010905718422004052,0.846396633350868
Tcf12,GSM1010900,593,Single,1,0.9174996666666667,0.9201363333333332,0.0026366666666665095,0.8384364820846906
