TF_Name,GSM_ID,Cluster_ID,Cluster_Type,TF_Count_in_Cluster,Single_ROC_AUC,MTL_ROC_AUC,Delta_ROC_AUC,Single_PR_AUC,MTL_PR_AUC,Delta_PR_AUC,Single_Accuracy,MTL_Accuracy,Delta_Accuracy,Single_Precision,MTL_Precision,Delta_Precision,Single_Recall,MTL_Recall,Delta_Recall,Single_F1,MTL_F1,Delta_F1,Single_MCC,MTL_MCC,Delta_MCC
Bhlhe40,GSM2828892,292,MTL,2,0.9625945555555555,0.9617584444444444,-0.0008361111111111486,0.9632307008771488,0.9621169229734328,-0.001113777903716029,0.9065,0.9045,-0.0020000000000000018,0.9079959852793577,0.928950159066808,0.020954173787450348,0.9046666666666666,0.876,-0.028666666666666618,0.9063282684922358,0.9016984045290788,-0.00462986396315701,0.8130054652217744,0.8103174316220956,-0.0026880335996788407
Bhlhe41,GSM2515691,292,MTL,2,0.9211925925925926,0.9120074074074076,-0.009185185185184963,0.7838609302935633,0.7609193534714772,-0.022941576822086085,0.9224691358024691,0.9441975308641976,0.02172839506172841,0.6096774193548387,0.8294117647058824,0.21973434535104375,0.84,0.6266666666666667,-0.21333333333333326,0.7065420560747664,0.7139240506329114,0.007381994558145033,0.6744802346594742,0.6919206327622955,0.017440398102821386
CDX2,GSM3175501,386,MTL,2,0.9607002222222221,0.9608453333333332,0.00014511111111115138,0.9622371769377325,0.9618420561048484,-0.0003951208328840661,0.8936666666666667,0.895,0.0013333333333332975,0.9019741320626277,0.8905735003295979,-0.011400631733029742,0.8833333333333333,0.9006666666666666,0.01733333333333331,0.8925564163017851,0.8955916473317865,0.003035231030001473,0.7875015266205752,0.7900507404436039,0.002549213823028751
CDX4,GSM5667453,386,MTL,2,0.9135590717299579,0.917731364275668,0.004172292545710166,0.7905104380809492,0.8014963711619898,0.010985933081040566,0.9349453080023028,0.9407023603914796,0.005757052389176787,0.7897196261682243,0.8366834170854272,0.04696379091720282,0.7130801687763713,0.7025316455696202,-0.010548523206751037,0.7494456762749445,0.7637614678899083,0.014315791614963769,0.7134025235355703,0.7337972720471881,0.020394748511617822
CEBPA,GSM3392789,343,MTL,3,0.9478951111111112,0.9533771111111112,0.005481999999999987,0.9567784407558929,0.9617907970725984,0.005012356316705491,0.8878333333333334,0.8941666666666667,0.006333333333333302,0.8964224872231686,0.8950885399264952,-0.0013339472966734656,0.877,0.893,0.016000000000000014,0.8866048862679022,0.8940430502252628,0.007438163957360522,0.7758487969979337,0.7883354793606148,0.012486682362681023
CEBPD,GSM5214881,343,MTL,3,0.9672530555555555,0.9682076666666668,0.0009546111111112809,0.9658241115745211,0.9677254245834538,0.0019013130089327035,0.9073333333333333,0.9001666666666667,-0.0071666666666666545,0.915929203539823,0.8694983071714374,-0.0464308963683856,0.897,0.9416666666666668,0.04466666666666674,0.9063657797238127,0.9041446631461034,-0.0022211165777092923,0.8148406990096044,0.8031044071937093,-0.011736291815895084
CREM,GSM2527443,226,MTL,3,0.9779438888888888,0.9838449444444444,0.005901055555555534,0.9759525042016218,0.9825747620241742,0.006622257822552324,0.93,0.9371666666666668,0.0071666666666667656,0.9488517745302714,0.9577661431064572,0.008914368576185883,0.909,0.9146666666666666,0.005666666666666598,0.9284984678243106,0.9357203751065644,0.007221907282253803,0.8607595249994179,0.8752199425986135,0.014460417599195585
CTCFL,GSM1817667,85,MTL,2,0.9950574444444445,0.9957332222222224,0.0006757777777778307,0.9954763079772971,0.9964719102090056,0.00099560223170847,0.969,0.9761666666666666,0.0071666666666666545,0.9553398058252427,0.9801680672268908,0.024828261401648066,0.984,0.972,-0.01200000000000001,0.9694581280788177,0.9760669456066946,0.006608817527876898,0.9384223851313566,0.9523664021853088,0.013944017053952207
Cebpb,GSM1684643,343,MTL,3,0.9867755555555555,0.9863685555555556,-0.0004069999999999352,0.9880177924791848,0.9871069349295228,-0.0009108575496619142,0.9588333333333333,0.958,-0.0008333333333333526,0.9741646572511196,0.9689419795221844,-0.005222677728935143,0.9426666666666667,0.9463333333333334,0.003666666666666707,0.9581568693884466,0.957504215851602,-0.0006526535368446273,0.9181467278667217,0.916249457421959,-0.001897270444762733
Creb1,GSM1861929,226,MTL,3,0.9762961666666666,0.9824846666666668,0.006188500000000152,0.97527064233785,0.981361829535434,0.006091187197584058,0.9141666666666667,0.9345,0.020333333333333314,0.9461400359066428,0.950882047734348,0.004742011827705284,0.8783333333333333,0.9163333333333332,0.03799999999999992,0.9109766637856526,0.933288066542183,0.02231140275653043,0.8304687687568777,0.8695741568034371,0.039105388046559386
Creb5,GSM4087688,347,MTL,3,0.9604121111111112,0.9621740555555556,0.00176194444444433,0.9562234378626813,0.96147112732882,0.0052476894661387385,0.8946666666666667,0.892,-0.002666666666666706,0.8954575818303273,0.8605150214592274,-0.034942560371099884,0.8936666666666667,0.9356666666666666,0.041999999999999926,0.8945612278945613,0.8965186841264772,0.0019574562319158995,0.789334912004736,0.787007039800454,-0.0023278722042821
Ctcf,GSM3094388,85,MTL,2,0.9875368333333333,0.9896093888888888,0.002072555555555522,0.9889856793760387,0.9905347721735792,0.0015490927975405633,0.952,0.9561666666666668,0.004166666666666874,0.9466403162055336,0.9681833732466644,0.021543057041130798,0.958,0.9433333333333334,-0.014666666666666606,0.952286282306163,0.9555968259328044,0.0033105436266414046,0.9040650950303476,0.9126339943560544,0.008568899325706814
DBP,GSM5331377,245,MTL,2,0.9682977893368011,0.9770852477965613,0.008787458459760145,0.9595845439713292,0.9702706207802912,0.010686076808962053,0.902016205012248,0.9206708121349162,0.0186546071226682,0.9153881915388191,0.9092881944444444,-0.006099997094374698,0.8534893801473775,0.9081057650628522,0.054616384915474714,0.8833557649170032,0.9086965950986772,0.02534083018167399,0.8005192980158214,0.838565601578918,0.03804630356309657
DLX4,GSM5213952,389,MTL,2,0.8968101152081126,0.9011862147031108,0.004376099494998176,0.6882680496938173,0.6968813316040139,0.008613281910196613,0.9325469959454479,0.9340213785477331,0.0014743826022852735,0.7219730941704036,0.8083832335329342,0.08641013936253061,0.5709219858156028,0.4787234042553192,-0.09219858156028365,0.6376237623762376,0.6013363028953229,-0.03628745948091472,0.6060304657187027,0.5911604190637875,-0.014870046654915203
DLX6,GSM5214395,389,MTL,2,0.9580163888888888,0.9576701111111112,-0.00034627777777762603,0.9516908122131624,0.9520368062538004,0.0003459940406379536,0.8933333333333333,0.8935,0.0001666666666666483,0.8823720025923526,0.8789727126805779,-0.003399289911774739,0.9076666666666666,0.9126666666666666,0.0050000000000000044,0.8948406178113704,0.8955028618152086,0.000662244003838186,0.7869900986148068,0.7875788644239005,0.0005887658090936165
E2F1,GSM2501567,284,MTL,5,0.9545632222222223,0.9591096666666664,0.0045464444444440755,0.9526176491588977,0.9618321071550184,0.00921445799612075,0.8921666666666667,0.895,0.0028333333333333544,0.8954621848739496,0.928416485900217,0.032954301026267396,0.888,0.856,-0.03200000000000003,0.8917154811715481,0.890738813735692,-0.0009766674358561156,0.7843605685481385,0.7924142016040873,0.00805363305594875
E2F2,GSM5213912,284,MTL,5,0.979126611111111,0.9821215,0.0029948888888889913,0.9780146011517866,0.981800855039066,0.0037862538872793783,0.9238333333333333,0.9325,0.008666666666666711,0.9398132134209616,0.9435897435897436,0.0037765301687819886,0.9056666666666666,0.92,0.01433333333333342,0.9224240366661008,0.9316455696202532,0.0092215329541524,0.8482267283280172,0.8652704392750148,0.017043710946997637
E2F3,GSM5214110,284,MTL,5,0.9642392835731416,0.9669322541966426,0.0026929706235010453,0.9568556380405251,0.9599402625563986,0.0030846245158735464,0.8987366003062787,0.9058192955589588,0.007082695252680127,0.9214321233217305,0.920388349514563,-0.0010437738071674696,0.83318345323741,0.8525179856115108,0.019334532374100766,0.8750885478158206,0.8851540616246498,0.010065513808829252,0.7931382022936423,0.8072315703015941,0.014093368007951801
E2F4,GSM5215179,284,MTL,5,0.982764388888889,0.9851673333333332,0.0024029444444442216,0.9808869175151483,0.9830386899313102,0.0021517724161618235,0.9371666666666667,0.9423333333333334,0.005166666666666653,0.9370209930023325,0.94650067294751,0.0094796799451774,0.9373333333333334,0.9376666666666666,0.0003333333333332966,0.9371771371438093,0.9420629604822504,0.004885823338441009,0.8743333819074114,0.8847052013324312,0.010371819425019857
E2F5,GSM5214544,284,MTL,5,0.9823302222222223,0.9845668888888888,0.0022366666666664425,0.982178970200794,0.9821974793278576,1.8509127063581765e-05,0.922,0.9325,0.010499999999999954,0.9668141592920354,0.9605963791267306,-0.0062177801653048315,0.874,0.902,0.028000000000000025,0.9180672268907563,0.9303764827230532,0.012309255832296917,0.8479162419497493,0.8666138377167713,0.018697595767021902
EBF1,GSM5071691,440,MTL,2,0.9716647222222223,0.9738295555555556,0.0021648333333332825,0.9729161509499316,0.974304078705352,0.001387927755420404,0.919,0.9238333333333332,0.004833333333333134,0.9105160026126714,0.913227169320767,0.0027111667080955693,0.9293333333333333,0.9366666666666666,0.007333333333333303,0.9198284394589245,0.9247984202731612,0.0049699808142367186,0.8381790169026783,0.8479460166779126,0.00976699977523432
EBF3,GSM2410317,440,MTL,2,0.9439465555555555,0.9479266666666666,0.003980111111111073,0.9433103164205958,0.9492924076265276,0.005982091205931739,0.8723333333333333,0.8786666666666667,0.006333333333333413,0.890013966480447,0.8697916666666666,-0.02022229981378032,0.8496666666666667,0.8906666666666667,0.041000000000000036,0.8693724420190996,0.8801054018445322,0.010732959825432653,0.7454330344677789,0.7575515396029678,0.012118505135188973
EGR1,GSM5214022,63,MTL,3,0.9818607777777777,0.9842437777777776,0.002382999999999913,0.9800827373033376,0.9840370425831384,0.003954305279800785,0.9326666666666666,0.9378333333333332,0.005166666666666542,0.939106901217862,0.9252185173195208,-0.013888383898341239,0.9253333333333333,0.9526666666666668,0.02733333333333343,0.9321692411014103,0.938741993759238,0.006572752657827641,0.8654264197589534,0.8760522631926643,0.010625843433710869
EGR3,GSM2026802,63,MTL,3,0.9920887777777777,0.9935347222222224,0.00144594444444468,0.9898366928100928,0.9914782711912092,0.0016415783811164486,0.9633333333333334,0.969,0.005666666666666598,0.9624085163007319,0.9527027027027029,-0.009705813598029023,0.9643333333333334,0.987,0.022666666666666613,0.9633699633699634,0.9695481335952848,0.006178170225321411,0.9266685200055601,0.9386084154437218,0.011939895438161652
ELF1,GSM1010764,160,MTL,3,0.9670304999999999,0.9714448888888888,0.004414388888888898,0.9651437020102673,0.9710427037966456,0.005899001786378255,0.9011666666666667,0.9106666666666666,0.009499999999999953,0.9221325850578744,0.9128686327077749,-0.00926395235009958,0.8763333333333333,0.908,0.03166666666666673,0.8986498034524013,0.910427807486631,0.011778004034229683,0.8033247569456693,0.821345014767723,0.018020257822053742
ELF2,GSM5374824,160,MTL,3,0.9175724444444444,0.9219946666666669,0.004422222222222438,0.9189261618746905,0.9285359269123716,0.009609765037681184,0.84,0.8416666666666667,0.0016666666666667052,0.8896103896103896,0.8888467374810318,-0.0007636521293578058,0.7763333333333333,0.781,0.004666666666666708,0.829120683517266,0.8314407381121363,0.00232005459487028,0.685580639321973,0.6884195015602674,0.0028388622382944373
ELF3,GSM1574273,161,MTL,3,0.9345648888888888,0.9397878888888888,0.005222999999999978,0.9382352215547538,0.9444643798005212,0.006229158245767419,0.8368333333333333,0.8665,0.02966666666666673,0.9441758241758241,0.9263280341217526,-0.017847790054071555,0.716,0.7963333333333333,0.08033333333333337,0.8144075829383887,0.8564258827746908,0.04201829983630212,0.6942445425912737,0.7403260328543074,0.046081490263033764
ELK3,GSM5215532,166,MTL,3,0.8785488114362879,0.8823677419354838,0.003818930499195905,0.635320341687774,0.8014078513617158,0.1660875096739418,0.9187439300744578,0.8893129770992366,-0.029430952975221136,0.5923566878980892,0.914572864321608,0.32221617642351885,0.6019417475728155,0.5870967741935483,-0.014844973379267157,0.5971107544141252,0.7151277013752456,0.11801694696112042,0.5519514596940673,0.6750654213896234,0.1231139616955561
ELK4,GSM5668838,166,MTL,3,0.9796576187625733,0.981189,0.0015313812374266877,0.9718494742356318,0.9820620380463942,0.01021256381076241,0.9303482587064676,0.9385,0.008151741293532355,0.9311475409836065,0.953464322647363,0.022316781663756502,0.8981657179000633,0.922,0.023834282099936765,0.9143593045717965,0.9374682257244534,0.023108921152656947,0.8560928587679463,0.8774779168740494,0.02138505810610314
EMX1,GSM1327160,395,MTL,2,0.9875229444444444,0.9857257222222222,-0.0017972222222222278,0.9813678165415991,0.9789450666814202,-0.0024227498601788744,0.9531666666666667,0.9473333333333334,-0.005833333333333357,0.9344838606583573,0.9244149272612272,-0.010068933397130109,0.9746666666666667,0.9743333333333334,-0.0003333333333332966,0.9541523902757383,0.9487179487179488,-0.005434441557789493,0.9071724022582858,0.8959739503919327,-0.011198451866353043
ESR2,GSM542548,196,MTL,2,0.9880483333333332,0.9896915555555555,0.0016432222222223514,0.9877473703528035,0.9895645145158958,0.0018171441630923102,0.9381666666666667,0.955,0.016833333333333256,0.9033445842282909,0.9375,0.03415541577170911,0.9813333333333333,0.975,-0.006333333333333302,0.9407253554880971,0.9558823529411764,0.015156997453079302,0.8796175547580789,0.9107288747664328,0.031111320008353927
ESRRA,GSM2160188,195,MTL,3,0.9485928888888888,0.9498604444444444,0.0012675555555555773,0.9477858253721962,0.9505087959848222,0.002722970612625941,0.8863333333333333,0.8798333333333334,-0.00649999999999995,0.8902356902356903,0.8618609082248333,-0.02837478201085697,0.8813333333333333,0.9046666666666666,0.023333333333333317,0.8857621440536013,0.8827451618149292,-0.0030169822386720835,0.7727053028977415,0.7606053681259578,-0.012099934771783727
ESRRG,GSM3119070,195,MTL,3,0.9493836666666668,0.9511721111111112,0.0017884444444443703,0.9474268458400871,0.9488320716878424,0.0014052258477553758,0.8798333333333334,0.8816666666666667,0.0018333333333333535,0.8487909397000306,0.853831891223733,0.0050409515237024305,0.9243333333333333,0.921,-0.0033333333333332993,0.8849529280357428,0.886144964720975,0.0011920366852322672,0.7626933190007782,0.7657062756097874,0.003012956609009243
ETS1,GSM1252929,163,MTL,3,0.9724585555555555,0.9710900555555554,-0.0013685000000001057,0.9724935013956357,0.9687700389235564,-0.003723462472079331,0.913,0.9136666666666666,0.0006666666666665932,0.8888888888888888,0.8885410144020037,-0.0003478744868851136,0.944,0.946,0.0020000000000000018,0.915615906886518,0.9163706813044882,0.0007547744179702276,0.8275921636811222,0.8290686398075322,0.001476476126409998
ETV1,GSM2127447,162,MTL,3,0.9592853333333333,0.9597351666666666,0.0004498333333332605,0.959234520880157,0.9596067767182372,0.00037225583808020435,0.8956666666666667,0.8906666666666667,-0.0050000000000000044,0.9015561569688768,0.872299872935197,-0.029256284033679858,0.8883333333333333,0.9153333333333332,0.026999999999999913,0.8948959032907992,0.8932986337020169,-0.0015972695887822574,0.791418459363542,0.7822858682319493,-0.009132591131592704
ETV4,GSM738817,162,MTL,3,0.9096878889862154,0.93301799517465,0.023330106188434563,0.7324673441124571,0.79991451414132,0.06744717002886291,0.8868151715833835,0.9009632751354606,0.014148103552077074,0.7900262467191601,0.7658730158730159,-0.02415323084614418,0.5041876046901173,0.6465661641541038,0.1423785594639866,0.6155419222903885,0.701180744777475,0.08563882248708654,0.5721348361761359,0.6456418039250633,0.0735069677489274
Egr2,GSM2026759,63,MTL,3,0.9916694444444444,0.9941376666666666,0.002468222222222205,0.9907788071172385,0.9934049031282608,0.002626096011022261,0.9628333333333333,0.9685,0.005666666666666709,0.9617559028932491,0.9544131910766246,-0.007342711816624492,0.964,0.984,0.020000000000000018,0.962876643915432,0.9689807976366324,0.006104153721200323,0.9256691865473266,0.9374505532622822,0.011781366714955666
Ehf,GSM3138380,161,MTL,3,0.9520810555555556,0.9604887777777776,0.00840772222222208,0.9522326798776739,0.9606239576745428,0.008391277796868879,0.8883333333333333,0.897,0.008666666666666711,0.8736369467607441,0.92264017033357,0.04900322357282594,0.908,0.8666666666666667,-0.04133333333333333,0.890487087283426,0.8937779305603301,0.0032908432769040985,0.7772681595037213,0.7954651820780916,0.01819702257437028
Elf4,GSM5215543,160,MTL,3,0.958320918435456,0.9617383526898944,0.0034174342544384118,0.9502358077935823,0.9561073831559246,0.005871575362342285,0.8908495543023467,0.8993996725486629,0.00855011824631624,0.8835422563687828,0.8970588235294118,0.01351656716062899,0.8750500600720865,0.8794553464156989,0.004405286343612369,0.8792756539235412,0.8881698685540951,0.008894214630553843,0.7797085783157954,0.7968953355399571,0.01718675722416163
Elf5,GSM773912,161,MTL,3,0.9363025210084034,0.934453781512605,-0.001848739495798335,0.8611493827999609,0.8940307252705041,0.032881342470543196,0.9330143540669856,0.9473684210526316,0.014354066985646008,0.8333333333333334,0.96,0.1266666666666666,0.7352941176470589,0.7058823529411765,-0.02941176470588236,0.78125,0.8135593220338984,0.03230932203389836,0.7439099617585067,0.7963094449951775,0.052399483236670874
Elk1,GSM5213949,166,MTL,3,0.9674066666666666,0.978544,0.011137333333333332,0.964798363608455,0.9788754407459188,0.014077077137463867,0.8958333333333334,0.922,0.02616666666666667,0.9380302471412763,0.9377593360995852,-0.0002709110416910798,0.8476666666666667,0.904,0.056333333333333346,0.8905620731920855,0.920570264765784,0.030008191573698495,0.7953658103333374,0.8445474441732421,0.049181633839904704
Epas1,GSM2501227,420,MTL,2,0.9725163284587578,0.9756120604666448,0.003095732007887042,0.9426291097965865,0.950576305749956,0.007947195953369457,0.9253371868978806,0.9238921001926782,-0.0014450867052023808,0.876510067114094,0.9164179104477612,0.03990784333366726,0.9120111731843575,0.8575418994413407,-0.0544692737430168,0.893908281998631,0.886002886002886,-0.007905395995745024,0.8367362197189548,0.8300046180267534,-0.006731601692201439
Erg,GSM585590,165,MTL,2,0.9854964811260397,0.984128790786948,-0.0013676903390916761,0.9842055668432586,0.9837901015423683,-0.0004154653008902054,0.9480820695807315,0.9462979482604816,-0.001784121320249854,0.936231884057971,0.9237048665620096,-0.012527017495961412,0.969,0.9806666666666668,0.011666666666666825,0.9523341523341523,0.9513338722716248,-0.0010002800625275032,0.896007014541545,0.8935398723286849,-0.0024671422128600407
Esr1,GSM3261517,196,MTL,2,0.9528166666666666,0.9542520555555556,0.0014353888888889443,0.9509056286748404,0.9532267764812594,0.0023211478064190105,0.8736666666666667,0.8848333333333334,0.011166666666666658,0.8332342449464922,0.8711025393764062,0.03786829442991402,0.9343333333333333,0.9033333333333332,-0.03100000000000014,0.8808925204274042,0.886925216822124,0.0060326963947198164,0.7528958646332291,0.7701940450475694,0.01729818041434028
Esrrb,GSM5214290,195,MTL,3,0.9158663316555227,0.91468373680687,-0.001182594848652685,0.7330087744827015,0.7396269316587729,0.006618157176071393,0.9172233517281441,0.9140284635492304,-0.0031948881789136685,0.7197452229299363,0.7207207207207207,0.0009754977907844298,0.6890243902439024,0.6504065040650406,-0.03861788617886175,0.7040498442367601,0.6837606837606838,-0.020289160476076318,0.6561698113529286,0.6352830329268384,-0.020886778426090213
Ets2,GSM2298952,163,MTL,3,0.9307413600891861,0.9285813823857304,-0.002159977703455662,0.8038377043081019,0.8519273135349118,0.04808960922680994,0.9298780487804879,0.929878048780488,1.1102230246251565e-16,0.8222222222222222,0.7735849056603774,-0.04863731656184478,0.7115384615384616,0.7884615384615384,0.07692307692307687,0.7628865979381443,0.780952380952381,0.01806578301423667,0.7245912561140972,0.7392621236143959,0.014670867500298668
Etv2,GSM3516725,163,MTL,3,0.9796977241615332,0.982323579739904,0.002625855578370806,0.9725408024590674,0.9773810396197168,0.004840237160649408,0.9434114793856103,0.9415925626515764,-0.001818916734033893,0.9259448416751788,0.9104403760514596,-0.01550446562371921,0.9306981519507187,0.944558521560575,0.01386036960985626,0.9283154121863799,0.927185689090451,-0.0011297230959289584,0.8815792295964736,0.8788676274740673,-0.002711602122406287
Etv5,GSM5215523,162,MTL,3,0.9686251111111112,0.9700986666666668,0.0014735555555556168,0.9679152262746025,0.9681949455964668,0.0002797193218643246,0.9048333333333334,0.9123333333333332,0.00749999999999984,0.9195164075993092,0.8967286722257858,-0.02278773537352341,0.8873333333333333,0.932,0.04466666666666674,0.9031382527565733,0.9140241909120628,0.010885938155489439,0.8101630435928842,0.8253053333099599,0.015142289717075763
FOSB,GSM610337,345,MTL,4,0.987919,0.990001,0.0020820000000000283,0.9886577152536167,0.9908841687855632,0.002226453531946504,0.9536666666666667,0.9583333333333334,0.004666666666666708,0.9732267037552156,0.96673455532926,-0.0064921484259555795,0.933,0.9493333333333334,0.01633333333333331,0.9526889040163377,0.9579549276824756,0.005266023666137931,0.9081093921613673,0.9168152027619124,0.008705810600545094
FOSL1,GSM1010756,345,MTL,4,0.9524233333333333,0.958914222222222,0.006490888888888713,0.9592486623477574,0.9651213059276564,0.005872643579899028,0.8853333333333333,0.8985,0.01316666666666666,0.9382107657316149,0.9234856535600424,-0.014725112171572463,0.825,0.869,0.04400000000000004,0.8779709116708052,0.895414734672849,0.017443823002043835,0.7763393141781142,0.7983908106139573,0.022051496435843143
FOS,GSM3184658,345,MTL,4,0.9818330555555556,0.9845763333333332,0.0027432777777776085,0.98134241819757,0.9856860827891548,0.0043436645915848615,0.9393333333333334,0.9471666666666668,0.00783333333333347,0.9251612903225807,0.9500167728950016,0.024855482572420984,0.956,0.944,-0.01200000000000001,0.940327868852459,0.9469988296271526,0.006670960774693646,0.8791552219819624,0.8943512702247884,0.015196048242826055
FOXA1,GSM1716765,370,MTL,3,0.9639493333333333,0.9718866666666668,0.007937333333333463,0.9636513305113386,0.9715778913504096,0.007926560839071062,0.9028333333333334,0.9185,0.015666666666666607,0.8820739803983559,0.9022749118872156,0.020200931488859708,0.93,0.9386666666666666,0.0086666666666666,0.9054032127210774,0.9201110929586668,0.014707880237589399,0.8068585149274379,0.8376816382683255,0.03082312334088766
FOXA2,GSM2977503,370,MTL,3,0.9556061111111112,0.9516491111111112,-0.003956999999999988,0.9520194603703513,0.945647146494312,-0.006372313876039315,0.8878333333333334,0.8843333333333333,-0.0035000000000000586,0.8690136378052649,0.8614420062695924,-0.007571631535672418,0.9133333333333333,0.916,0.002666666666666706,0.8906224605883309,0.8878836833602585,-0.0027387772280724754,0.7766773932695045,0.7702129235845838,-0.0064644696849206484
FOXK2,GSM3898636,369,MTL,2,0.956676611111111,0.9622427777777776,0.005566166666666539,0.9534085074266995,0.9612111756923782,0.007802668265678769,0.886,0.8963333333333333,0.010333333333333306,0.9150537634408602,0.8678836633663366,-0.0471701000745236,0.851,0.935,0.08400000000000007,0.8818652849740932,0.9001925545571245,0.018327269583031325,0.7738983794000517,0.7950476007694565,0.02114922136940478
FOXO1,GSM5214708,374,MTL,3,0.962593888888889,0.9701752222222222,0.007581333333333218,0.9583683912283252,0.9683623611768792,0.00999396994855406,0.888,0.916,0.028000000000000025,0.9333581533879375,0.9204851752021564,-0.012872978185781037,0.8356666666666667,0.9106666666666666,0.07499999999999996,0.8818149841716497,0.915549597855228,0.03373461368357833,0.780285829237635,0.832047335594898,0.051761506357262954
FOXP4,GSM5214072,366,MTL,4,0.9515468333333333,0.9546381111111112,0.0030912777777778455,0.9483274857983363,0.951799177159314,0.003471691360977691,0.8838333333333334,0.8885,0.004666666666666597,0.8988569449255283,0.8773065717060538,-0.021550373219474506,0.865,0.9033333333333332,0.03833333333333322,0.8816035332087651,0.8901297421579898,0.008526208949224734,0.7682118210286746,0.7773421490301106,0.009130328001435983
FOXS1,GSM5215132,371,MTL,3,0.8812684630738523,0.8929735528942117,0.011705089820359338,0.7107150035848877,0.7505425159185294,0.03982751233364168,0.8824972737186477,0.891494002181025,0.008996728462377312,0.7174311926605504,0.790948275862069,0.07351708320151851,0.5853293413173652,0.5494011976047904,-0.0359281437125748,0.6446826051112943,0.6484098939929329,0.0037272888816386462,0.5794321996197126,0.6003315415136652,0.020899341893952594
Fli1,GSM2436677,165,MTL,2,0.9192601111111111,0.916056,-0.0032041111111110743,0.925758276885775,0.924822510277074,-0.0009357666087010941,0.842,0.8398333333333333,-0.00216666666666665,0.9055335968379447,0.8277081324333012,-0.07782546440464344,0.7636666666666667,0.8583333333333333,0.09466666666666657,0.8285714285714286,0.8427425953199149,0.014171166748486286,0.6925519532156849,0.680132376722388,-0.012419576493296836
Fosl2,GSM5214172,345,MTL,4,0.9638907777777779,0.966389222222222,0.0024984444444441367,0.964844730859879,0.9679075969855312,0.0030628661256522083,0.8961666666666667,0.9066666666666666,0.010499999999999954,0.929526563064691,0.9135593220338984,-0.0159672410307925,0.8573333333333333,0.8983333333333333,0.041000000000000036,0.8919715623374371,0.9058823529411764,0.013910790603739231,0.7947339206179277,0.8134463198356959,0.01871239921776824
Foxa3,GSM2527454,370,MTL,3,0.9578035555555555,0.959423888888889,0.0016203333333334458,0.9565747324504454,0.9582301255218442,0.0016553930713987253,0.8833333333333333,0.8955,0.012166666666666659,0.9227941176470589,0.8826185101580135,-0.04017560748904536,0.8366666666666667,0.9123333333333332,0.07566666666666655,0.8776223776223776,0.8972299623012621,0.01960758467888446,0.7700279020080215,0.7914486587111154,0.021420756703093846
Foxc2,GSM3717669,371,MTL,3,0.9565290093048713,0.9590525451559936,0.002523535851122305,0.908620249123268,0.916677660827224,0.008057411703956019,0.9039829302987198,0.9096728307254623,0.005689900426742556,0.8384679433805162,0.8531645569620253,0.014696613581509088,0.8267651888341544,0.8300492610837439,0.003284072249589487,0.8325754443985118,0.8414481897627965,0.008872745364284618,0.7653079630159187,0.7784556997371439,0.013147736721225156
Foxd3,GSM2451236,371,MTL,3,0.9304954304954305,0.9903799903799904,0.059884559884559874,0.8603522758917495,0.9359229906510832,0.07557071475933375,0.9620853080568721,0.966824644549763,0.004739336492890933,0.8888888888888888,0.8947368421052632,0.005847953216374324,0.7272727272727273,0.7727272727272727,0.045454545454545414,0.8,0.8292682926829268,0.029268292682926744,0.7840777221812498,0.8136780150704416,0.02960029288919175
Foxk1,GSM2797525,369,MTL,2,0.9578507777777777,0.9586401666666668,0.000789388888889131,0.9573556197371119,0.9585442294151768,0.0011886096780648892,0.8935,0.8935,0.0,0.9146469968387777,0.881421647819063,-0.033225349019714745,0.868,0.9093333333333332,0.04133333333333322,0.8907131862493587,0.8951599671862183,0.004446780936859573,0.7880254944174043,0.7873948900706266,-0.0006306043467777522
Foxo3,GSM2574751,374,MTL,3,0.9686793333333333,0.9761998333333334,0.007520500000000041,0.9646520353792765,0.9739226893318932,0.009270653952616725,0.9071666666666667,0.9211666666666668,0.014000000000000123,0.8808855628313065,0.9379549393414212,0.05706937651011468,0.9416666666666667,0.902,-0.03966666666666663,0.9102626067343322,0.9196261682242992,0.009363561489966976,0.8162788033832324,0.8429528972465888,0.026674093863356396
Foxo4,GSM5331159,374,MTL,3,0.9310025569282495,0.93194508797443,0.0009425310461804726,0.835967984706035,0.8266569810012798,-0.009311003704755128,0.9094736842105263,0.9089473684210526,-0.000526315789473708,0.8628389154704944,0.811554332874828,-0.05128458259566637,0.6770963704630788,0.7384230287859824,0.06132665832290363,0.758765778401122,0.7732634338138925,0.014497655412770483,0.7118801443521684,0.7177082928899643,0.005828148537795896
Foxp1,GSM3633494,366,MTL,4,0.9317045555555555,0.9352686666666667,0.0035641111111112123,0.9341344668118834,0.9403531093109978,0.006218642499114413,0.8455,0.8563333333333333,0.01083333333333325,0.9235798937474459,0.8491182233834096,-0.07446167036403628,0.7533333333333333,0.8666666666666667,0.1133333333333334,0.8298145768312832,0.8578027053777632,0.027988128546479918,0.7030475735320372,0.7128189093627391,0.009771335830701888
Foxp2,GSM803480,366,MTL,4,0.9856313333333334,0.9873025555555556,0.0016712222222221573,0.9823718732718264,0.9850675858815842,0.002695712609757761,0.9413333333333334,0.9476666666666668,0.006333333333333413,0.9434025452109845,0.9285258455647736,-0.014876699646210967,0.939,0.97,0.031000000000000028,0.94119612429001,0.9488099119660908,0.0076137876760807854,0.8826762780829127,0.896227816742166,0.013551538659253293
