TF_Name,Subgroup,GSM_ID,Family,Function,Cell_Line,Species,Cistrome_ID,External_ID_Type,PBC,FRiP,MappedRatio,PeaksFoldChangeAbove10,PeaksUnionDHSRatio,FastQC,GC_Content_Mean,GC_Content_Median,GC_Content_Std,GC_Content_Min,GC_Content_Max,Total_Sequences,Avg_Sequence_Length,mcc,roc_auc,pr_auc,precision,recall,accuracy,f1,gsm,fold
NKRF,Unknown/Other,GSM4766300,Unknown/Other,Gene Regulation,MCF-7,homo_sapiens,169208,GEO,0.992,0.0111109444415249,0,1324,0.9575438596491228,36,67.7,69,9.77,17.5,87,2844,200,0.9358752385989968,0.9903284840622684,0.9924344209681508,0.9853479853479854,0.9471830985915493,0.967687074829932,0.9658886894075404,GSM4766300,0
NPAS2,Unknown/Other,GSM2797588,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,132612,GEO,0.997,0.0296366262140337,0,354,0.9264,35,59.54,60,10.07,18.5,95.5,15000,200,0.7473623575054724,0.9529442703883034,0.8979464380858875,0.7956656346749226,0.8566666666666667,0.8912392735980842,0.8250401284109149,GSM2797588,0
NR0B2,Unknown/Other,GSM5215554,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,152995,GEO,0.986,0.0839108636851554,0,656,0.9286,36,63.77,64.5,9.07,22,95.5,15000,200,0.8169005946204944,0.9726302561623972,0.95939058827981,0.8892551087673038,0.8993333333333333,0.9106192210703278,0.8942658269804441,GSM5215554,0
NR1I2,Unknown/Other,GSM2752692,Unknown/Other,Gene Regulation,Kelly,homo_sapiens,128704,GEO,0.974,0.1014051222791188,0,510,0.3684,33,53.69,52,10.63,15.5,95.5,13437,200,0.7441793562971454,0.96954581758002,0.7848036597193045,0.6815834767641996,0.8839285714285714,0.9401817264008075,0.7696793002915452,GSM2752692,0
NR2C1,Unknown/Other,GSM2828801,Unknown/Other,Gene Regulation,K562,homo_sapiens,102463,GEO,0.934,0.0657889999999835,0,2060,0.8872,39,54.58,54.5,9.39,9,82.5,13805,200,0.6606026860505212,0.9195058557040358,0.8139704415382365,0.8058510638297872,0.658695652173913,0.8878595806923452,0.7248803827751196,GSM2828801,0
NR2E3,Unknown/Other,GSM803366,Unknown/Other,Gene Regulation,WA01,homo_sapiens,46187,GEO,0.989,0.2490817499999377,0,8975,0.9786,29,63.62,65,10.26,21.5,96,15000,200,0.7918217899767858,0.9635586975149956,0.9480529876748618,0.9223813112283346,0.816,0.9011476264997392,0.865935620799434,GSM803366,0
NRF1,Unknown/Other,GSM2424259,Unknown/Other,Gene Regulation,K562,homo_sapiens,100311,GEO,0.889,0.4646819999998838,0,10806,0.9588,37,64.33,65.5,9.89,22,88,15000,200,0.8956628460745047,0.9875445804195804,0.9832402928792642,0.937875751503006,0.936,0.950105596620908,0.9369369369369368,GSM2424259,0
NRL,Unknown/Other,GSM5214854,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,145926,GEO,0.989,0.1881770754985719,0,1939,0.9392,36,65.33,65.5,8.12,19.5,95.5,15000,200,0.8557454754995601,0.9791292428198434,0.9746906390250984,0.8978829389788294,0.9613333333333334,0.9267810026385224,0.9285254346426272,GSM5214854,0
Nanog,Unknown/Other,GSM3577161,Unknown/Other,Gene Regulation,WIBR2,homo_sapiens,174000,GEO,0.988,0.2374566911649382,0,20339,0.9004,34,41.89,41.5,6.05,19.5,95.5,15000,200,0.6867583912010632,0.9273392890377814,0.7991340615155246,0.7724288840262582,0.706,0.9130886426592798,0.7377220480668757,GSM3577161,0
Ncor1,Unknown/Other,GSM5214003,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,145630,GEO,0.994,0.0759740089245671,0,3866,0.9632,38,48,46.5,9.91,19.5,86,15000,200,0.6198401887184891,0.9030774836977368,0.7359256707909654,0.696159122085048,0.6766666666666666,0.8902035021296735,0.6862745098039216,GSM5214003,0
Ncor2,Unknown/Other,GSM898062,Unknown/Other,Gene Regulation,lymph node germinal center,homo_sapiens,35093,GEO,0.99,0.0232912499999941,0,583,0.938,39,52.09,50.5,10.61,22,81,15000,200,0.6751807892455524,0.9354589077695844,0.8098628220280191,0.7028160575194727,0.782,0.8936417678986819,0.740296623540549,GSM898062,0
Neurog1,Unknown/Other,GSM1002662,Unknown/Other,Gene Regulation,,homo_sapiens,39755,GEO,0.953,0.1404866753302378,0,1820,0.9674,33,58.15,57.5,10.1,28,92,15000,200,0.7517186597670771,0.9552930450638188,0.9004060843454915,0.845771144278607,0.7933333333333333,0.9012923768495972,0.8187134502923976,GSM1002662,0
Neurog2,Unknown/Other,GSM1970158,Unknown/Other,Gene Regulation,MRC-5,homo_sapiens,76812,GEO,0.99,0.0823674999999794,0,5046,0.9558,38,54.81,54,9.18,22,86,15000,200,0.8076078054713205,0.9737466635448374,0.936387077859502,0.8753481894150418,0.838,0.9268757581008492,0.8562670299727521,GSM1970158,0
Nfatc1,Unknown/Other,GSM3717668,Unknown/Other,Gene Regulation,endothelial cell of lymphatic vessel,homo_sapiens,170354,GEO,0.993,0.0077268199151347,0,577,0.9299495399228258,38,50.88,49,11.13,21,96.5,3364,200,0.7470496736421881,0.943392857142857,0.870360389718328,0.819047619047619,0.7678571428571429,0.9244120940649496,0.7926267281105991,GSM3717668,0
Nfatc2,Unknown/Other,GSM2810040,Unknown/Other,Gene Regulation,peripheral blood mononuclear cell,homo_sapiens,92277,GEO,0.985,0.0328984999999917,0,346,0.8684,39,42.8,42,8.11,10,79.5,8188,200,0.5660943088631537,0.8790793009664858,0.68548723288802,0.6191011235955056,0.6727716727716728,0.8699099871410202,0.6448215330602691,GSM2810040,0
Nfe2l1,Unknown/Other,GSM5215039,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,153277,GEO,0.98,0.0551513334161841,0,435,0.8768,36,61.4,61,7.69,20,95.5,15000,200,0.8078929218503136,0.9719527294906986,0.9567396874202868,0.8338209479227618,0.95,0.9026044492674986,0.8881271424119663,GSM5215039,0
Nfia,Unknown/Other,GSM2527615,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,100928,GEO,0.989,0.135846999999966,0,8384,0.962,35,51.48,50,9.69,21.5,83,15000,200,0.7376085793166919,0.9470222185098564,0.8623145996046605,0.7862796833773087,0.7946666666666666,0.9155757413839166,0.7904509283819628,GSM2527615,0
Nfib,Unknown/Other,GSM2828368,Unknown/Other,Gene Regulation,MCF-7,homo_sapiens,102453,GEO,0.977,0.0642702499999839,0,5786,0.8378,37,50.4,49.5,10.12,22,81.5,15000,200,0.7703675647810109,0.9663511123787792,0.90397410629425,0.7559009786989062,0.8753333333333333,0.928218984962406,0.8112449799196787,GSM2828368,0
Nfil3,Unknown/Other,GSM2527591,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,102026,GEO,0.987,0.184071249999954,0,16555,0.9344,35,47.19,46,8.98,21.5,80.5,15000,200,0.7444853940683844,0.9523672706356052,0.8626372272835143,0.8386363636363636,0.738,0.9283179559971612,0.7851063829787234,GSM2527591,0
Nfix,Unknown/Other,GSM5214038,Unknown/Other,Gene Regulation,K562,homo_sapiens,145887,GEO,0.973,0.0147685109575122,0,288,0.2904820766378245,40,43.08,39.75,9.77,19.5,81.5,800,200,0.6253249556692924,0.8938896648044692,0.704151259047321,0.851063829787234,0.5,0.9409547738693468,0.6299212598425197,GSM5214038,0
Nfyb,Unknown/Other,GSM5215253,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,153125,GEO,0.978,0.1424350754940991,0,6859,0.9526,35,58.94,59.5,10.59,16.5,95.5,15000,200,0.846955722339877,0.9802156308851224,0.9492977499453176,0.8894133513149022,0.8793333333333333,0.9434611602753196,0.8843446195105599,GSM5215253,0
Nfyc,Unknown/Other,GSM2534171,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,102273,GEO,0.988,0.0955654999999761,0,5096,0.9562,35,57.88,58,10.49,21.5,95,15000,200,0.7937721501369857,0.9649645177411296,0.9145649105342174,0.8420703384207033,0.846,0.9239747122710326,0.8440305952776854,GSM2534171,0
Nme2,Unknown/Other,GSM991046,Unknown/Other,Gene Regulation,A-549,homo_sapiens,50033,GEO,0.463,0.2855172255399831,0,997,0.3418,19,44.02,43.5,7.31,17.5,95.5,8361,200,0.9741263180981294,0.9944609577458284,0.9795301196624616,0.9784688995215312,0.9784688995215312,0.9927725356354146,0.9784688995215312,GSM991046,0
Nr0b1,Unknown/Other,GSM2383939,Unknown/Other,Gene Regulation,NCI-H460,homo_sapiens,82635,GEO,0.9,0.0152554999999961,0,161,0.9094860649450268,41,64.29,69,13.84,22,88,3833,200,0.7728548199434976,0.939792746879022,0.8969806169761856,0.9059561128526644,0.7545691906005222,0.9141274238227148,0.8233618233618234,GSM2383939,0
Nr1h2,Unknown/Other,GSM2042845,Unknown/Other,Gene Regulation,colorectal adenocarcinoma,homo_sapiens,69803,GEO,0.986,0.1020927499999744,0,3957,0.9732,36,50.94,49.5,10.06,21.5,87,15000,200,0.6900658789582126,0.9398433748089936,0.8338617174771382,0.8287841191066998,0.668,0.9073343848580442,0.7397563676633444,GSM2042845,0
Nr1h3,Unknown/Other,GSM2042852,Unknown/Other,Gene Regulation,colorectal adenocarcinoma,homo_sapiens,69799,GEO,0.985,0.223955749999944,0,15369,0.9732,38,47.78,46.5,9.34,22,81,15000,200,0.6653876700568125,0.9259709925207196,0.7994464981299674,0.8161512027491409,0.6333333333333333,0.9056324110671936,0.7132132132132132,GSM2042852,0
Nr1h4,Unknown/Other,GSM1377535,Unknown/Other,Gene Regulation,liver,homo_sapiens,48706,GEO,0.938,0.0140322499999964,0,926,0.8047655649500385,37,49.82,49.5,8.61,21.5,76.5,2532,200,0.6085877745822871,0.887141621604145,0.7742441022109144,0.6807692307692308,0.6996047430830039,0.8708367181153533,0.6900584795321637,GSM1377535,0
Nr1i3,Unknown/Other,GSM4059675,Unknown/Other,Gene Regulation,,homo_sapiens,132378,GEO,0.993,0.0146305435223379,0,193,0.2618771726535341,35,40.72,39.5,6.06,21.5,80,860,200,0.7113992112613117,0.9554201050262564,0.7616239519053076,0.7083333333333334,0.7906976744186046,0.9348441926345608,0.7472527472527473,GSM4059675,0
Nr2c2,Unknown/Other,GSM5215235,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,153252,GEO,0.97,0.1732709648010101,0,6444,0.948,36,57.07,57,10.94,19.5,95.5,15000,200,0.7487363980649041,0.950535209324781,0.879882384042797,0.8424507658643327,0.77,0.9114163903363336,0.8045977011494253,GSM5215235,0
Nr2f1,Unknown/Other,GSM1817190,Unknown/Other,Gene Regulation,cranial neural crest,homo_sapiens,56817,GEO,0.957,0.4021434999998995,0,34419,0.8746,39,51.16,50,9.04,22,85,15000,200,0.7083496021542425,0.947202634439542,0.8552666799374127,0.7343656938653961,0.822,0.8937881722031878,0.7757156338471217,GSM1817190,0
Nr2f2,Unknown/Other,GSM3863299,Unknown/Other,Gene Regulation,MCF-7,homo_sapiens,131854,GEO,0.991,0.2227018602716888,0,2705,0.3602,40,58.21,54.5,13.88,20.5,95.5,15000,200,0.7167936773422164,0.9700854329793008,0.8133294595652897,0.7552973342447027,0.7366666666666667,0.9477047017153968,0.7458656766790415,GSM3863299,0
Nr2f6,Unknown/Other,GSM2534449,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,101378,GEO,0.991,0.1596377499999601,0,13522,0.9376,35,52.96,51.5,9.69,21.5,83,15000,200,0.7503032717502809,0.955579189523978,0.8711142409815629,0.77875,0.8306666666666667,0.9149769263040134,0.8038709677419354,GSM2534449,0
Nr3c1,Nuclear Receptor,GSM2519947,Nuclear Receptor,"Hormone Response, Metabolism",respiratory system smooth muscle,homo_sapiens,82063,GEO,0.979,0.3252904999999187,0,21845,0.9858,36,42.41,41,8.35,17,84,15000,200,0.6208277998424325,0.9094290868314564,0.7503945944035426,0.6823222439660795,0.6973333333333334,0.8871296629483028,0.6897461259479064,GSM2519947,0
Nr3c2,Nuclear Receptor,GSM1708662,Nuclear Receptor,"Hormone Response, Metabolism",HK-2 [Human kidney],homo_sapiens,54256,GEO,0.963,0.003835249999999,0,65,0.8152380952380952,39,53.45,53.5,14.19,20.5,94,468,200,0.7394586507813686,0.9110337036339672,0.8275587559912244,0.9666666666666668,0.6170212765957447,0.9304029304029304,0.7532467532467533,GSM1708662,0
Nr4a1,Unknown/Other,GSM2095924,Unknown/Other,Gene Regulation,acute myeloid leukemia,homo_sapiens,68309,GEO,0.98,0.0792742499999801,0,9633,0.9,39,48.42,47,9.08,16.5,82.5,15000,200,0.8086942341482258,0.9747267942099402,0.9138921821700324,0.8123076923076923,0.88,0.9400197872866684,0.8448,GSM2095924,0
Nr5a1,Unknown/Other,GSM5214653,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,145283,GEO,0.995,0.1041355128267704,0,7639,0.9044,35,50.68,49.5,8.9,19,95.5,15000,200,0.7519661054854689,0.9598306294954588,0.870857006881782,0.8753036437246964,0.7206666666666667,0.9269970696904064,0.7904936014625229,GSM5214653,0
Nr5a2,Unknown/Other,GSM5215230,Unknown/Other,Gene Regulation,A549,homo_sapiens,153008,GEO,0.987,0.0530557024733321,0,1741,0.8994,40,55.43,55.5,11.58,20.5,88,15000,200,0.6597794762494064,0.9267636614376832,0.7948482059101327,0.7532188841201717,0.702,0.8915217093548828,0.7267080745341615,GSM5215230,0
Nsd2,Unknown/Other,GSM831005,Unknown/Other,Gene Regulation,K562,homo_sapiens,8786,GEO,0.991,0.0060579999999984,0,41,0.7782,38,56.39,56,7.52,21.5,82.5,5005,200,0.6897426299245765,0.9308396396396396,0.8405803217893301,0.7370242214532872,0.852,0.8596273291925466,0.7903525046382189,GSM831005,0
OLIG2,Unknown/Other,GSM3692166,Unknown/Other,Gene Regulation,prefrontal cortex,homo_sapiens,134700,GEO,0.965,0.1700006728964617,0,4991,0.9536,38,65.41,66,9.92,21.5,95.5,15000,200,0.8607957025402381,0.9789916622316834,0.9756595442881566,0.9330601092896176,0.9106666666666666,0.9313406333234684,0.921727395411606,GSM3692166,0
ONECUT2,Unknown/Other,GSM2835772,Unknown/Other,Gene Regulation,LNCaP,homo_sapiens,108200,GEO,0.894,0.2136968548173423,0,11702,0.4696,34,34.7,34,5.35,16.5,95.5,15000,200,0.8360006809524492,0.9787905663511044,0.932773509703928,0.8712273641851107,0.866,0.947746310331073,0.8686058174523571,GSM2835772,0
OSR1,Unknown/Other,GSM820438,Unknown/Other,Gene Regulation,HeLa,homo_sapiens,32856,GEO,0.913,0.6490312499998377,0,82484,0.6368,38,52.48,52.5,8.78,21,76,15000,200,0.8230570999289233,0.9616400869880392,0.9214435933075824,0.8740536820371645,0.8466666666666667,0.9411513251638643,0.8601422282424653,GSM820438,0
OSR2,Unknown/Other,GSM2026829,Unknown/Other,Gene Regulation,HEK293,homo_sapiens,65108,GEO,0.974,0.0592294999999852,0,6915,0.9408,37,50.84,49.5,9.75,21.5,88.5,15000,200,0.7261986596417381,0.9591412871987378,0.8705414888958616,0.8202080237741456,0.736,0.9163498098859316,0.7758257203092059,GSM2026829,0
OVOL1,Unknown/Other,GSM5214530,Unknown/Other,Gene Regulation,MCF-7,homo_sapiens,145872,GEO,0.979,0.0717333495919584,0,4376,0.9184,40,49.99,47.5,11.97,20,85,15000,200,0.654910181910595,0.926439450002284,0.7816610514438844,0.7617217524980784,0.6606666666666666,0.9069000795725816,0.7076044269903606,GSM5214530,0
OVOL2,Unknown/Other,GSM5667617,Unknown/Other,Gene Regulation,GM25256,homo_sapiens,174864,GEO,0.995,0.0132889500883636,0,564,0.3322859387274156,36,45.29,40.5,11.31,19,82.5,2532,200,0.7001062010224537,0.9261047422196206,0.77021349623514,0.7398373983739838,0.7193675889328063,0.9468922108575925,0.7294589178356713,GSM5667617,0
OVOL3,Unknown/Other,GSM2423939,Unknown/Other,Gene Regulation,HEK293,homo_sapiens,179836,GEO,0.997,0.0253134134556646,0,378,0.844,37,50.23,48,11.71,21.5,80,11738,200,0.5897253214438409,0.8740797719467995,0.6993571147421046,0.7350705754614549,0.5766609880749574,0.8921083284799068,0.6463007159904535,GSM2423939,0
Onecut1,Unknown/Other,GSM5215449,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,152822,GEO,0.987,0.1570076305056938,0,15217,0.8194,35,44.17,43,8.53,20,95.5,15000,200,0.763535057873646,0.9582358049432196,0.8764258535283407,0.7937540663630449,0.8133333333333334,0.9335559265442404,0.8034244320052684,GSM5215449,0
Otx2,Unknown/Other,GSM2432980,Unknown/Other,Gene Regulation,D283 Med,homo_sapiens,74345,GEO,0.959,0.4821019999998795,0,60599,0.9054,33,38.3,38,5.29,14,72,15000,200,0.8171738659699755,0.9647950903146272,0.920340474679536,0.8830703012912482,0.8206666666666667,0.9440342013214148,0.8507256392536282,GSM2432980,0
PATZ1,Unknown/Other,GSM5215711,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,152976,GEO,0.993,0.180470189977396,0,10138,0.9604,35,62.09,63,10.57,22,95.5,15000,200,0.7788810474988421,0.961309763217645,0.9209121318447602,0.8556979096426163,0.846,0.90290202923849,0.8508213208179685,GSM5215711,0
PAX3,Homeodomain,GSM3565106,Homeodomain,Gene Regulation,,homo_sapiens,104895,GEO,0.997,0.1364199999999659,0,2632,0.6434,37,40.62,40,5.48,20,78,15000,200,0.6724071765963548,0.94099765379113,0.8368064985018194,0.8526989935956084,0.6213333333333333,0.9004778156996587,0.7188584650983417,GSM3565106,0
PAX6,Homeodomain,GSM1567048,Homeodomain,Gene Regulation,pigmented layer of retina,homo_sapiens,50898,GEO,0.977,0.0222137499999944,0,758,0.9674,39,56.09,55,13.41,21,97.5,11291,200,0.7610306854352864,0.9512647653415904,0.8590599363496447,0.8158844765342961,0.8007085916740478,0.9241781548250264,0.8082253017434063,GSM1567048,0
PAX8,Homeodomain,GSM2107942,Homeodomain,Gene Regulation,KURAMOCHI,homo_sapiens,76665,GEO,0.968,0.0919502550754371,0,136,0.4018087855297158,39,44.16,41.75,9.97,22,95,666,200,0.3946782908494601,0.7456557790756363,0.5110237463644269,0.9285714285714286,0.1940298507462686,0.8856548856548857,0.3209876543209876,GSM2107942,0
PBRM1,Unknown/Other,GSM2897188,Unknown/Other,Gene Regulation,HAP-1,homo_sapiens,178120,GEO,0.99,0.0053771691889916,0,89,0.7078384798099763,40,52.16,46.5,17.7,7.5,96.5,413,200,0.7722141297471218,0.9501463414634146,0.8616195838581422,0.9333333333333332,0.6829268292682927,0.9484536082474226,0.7887323943661971,GSM2897188,0
PBX1,Unknown/Other,GSM1438989,Unknown/Other,Gene Regulation,B-cell acute lymphoblastic leukemia,homo_sapiens,51248,GEO,0.976,0.1812184999999547,0,8971,0.8996,39,51.94,51.5,8.23,21.5,82,15000,200,0.7545403620489629,0.9550255837563452,0.8818293602580162,0.7985842985842986,0.8273333333333334,0.9109727626459144,0.8127046496398166,GSM1438989,0
PBX3,Unknown/Other,GSM1831600,Unknown/Other,Gene Regulation,SMMC-7721,homo_sapiens,56901,GEO,0.988,0.1043524999999739,0,628,0.9378,37,43.68,43.5,5.2,22,76.5,15000,200,0.5513728473185185,0.891781256656017,0.7307873459910817,0.72982158028887,0.5726666666666667,0.8451977401129943,0.6417631677250654,GSM1831600,0
PGR,Nuclear Receptor,GSM3110066,Nuclear Receptor,"Hormone Response, Metabolism",T-47D,homo_sapiens,115317,GEO,0.973,0.2910542932023786,0,18892,0.9652,34,44.41,43.5,8.31,16.5,95.5,15000,200,0.5975809917302477,0.9064580997757848,0.7314017460143937,0.7478485370051635,0.5793333333333334,0.8930060213061602,0.6528925619834711,GSM3110066,0
PHB,Unknown/Other,GSM5378671,Unknown/Other,Gene Regulation,K-562,homo_sapiens,153799,GEO,0.993,0.0170039427657988,0,313,0.7351434426229508,40,56.39,58.5,11.95,19,78.5,3897,200,0.6754560259321607,0.9341164282340754,0.8039359927238044,0.7758620689655172,0.6923076923076923,0.9044862518089724,0.7317073170731707,GSM5378671,0
PHOX2B,Homeodomain,GSM2915910,Homeodomain,Gene Regulation,Kelly,homo_sapiens,138029,GEO,0.99,0.1751321052520589,0,19960,0.4722,31,31.55,29.5,9.1,6.5,95.5,15000,200,0.8531106415913118,0.9775339944063056,0.942640081268044,0.8891156462585034,0.8713333333333333,0.9558038485412788,0.8801346801346801,GSM2915910,0
PIAS1,Unknown/Other,GSM2219874,Unknown/Other,Gene Regulation,LNCaP,homo_sapiens,71205,GEO,0.986,0.0847659999999788,0,9019,0.963,39,37.7,36.5,8.21,13.5,82,15000,200,0.7232733001159851,0.9502390774586598,0.8405830204814391,0.7194202898550724,0.8273333333333334,0.918886462882096,0.7696124031007752,GSM2219874,0
PIAS4,Unknown/Other,GSM1035441,Unknown/Other,Gene Regulation,fibroblast,homo_sapiens,35708,GEO,0.934,0.0043874999999989,0,152,0.7622199592668024,38,50.84,50,8.38,21.5,78,1881,200,0.678975520172418,0.9405862441688474,0.8184357097875521,0.7701149425287356,0.7127659574468085,0.8995726495726496,0.7403314917127072,GSM1035441,0
PITX1,Unknown/Other,GSM5215184,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,153391,GEO,0.99,0.1162374322060355,0,2358,0.9426,36,56,56,10.03,22,95.5,15000,200,0.7010496107806352,0.9355555094991364,0.8377414369829559,0.8527454242928453,0.6833333333333333,0.8969169960474308,0.7586972612879349,GSM5215184,0
PITX3,Unknown/Other,GSM2449944,Unknown/Other,Gene Regulation,SH-SY5Y,homo_sapiens,76999,GEO,0.989,0.0841039999999789,0,1515,0.978,39,48.45,47,9.83,22,78.5,15000,200,0.6571913140157614,0.9261134037367994,0.7854990619228629,0.7342032967032966,0.7126666666666667,0.8931417374265186,0.7232746955345061,GSM2449944,0
PLAGL1,Unknown/Other,GSM1624507,Unknown/Other,Gene Regulation,HEK293,homo_sapiens,67877,GEO,0.981,0.1770522499999557,0,200,0.9666,38,54.78,54.5,11.47,21.5,85.5,15000,200,0.7187294990835831,0.9440883863001234,0.8489676716835998,0.7994409503843466,0.7626666666666667,0.9030019610801026,0.7806209484817468,GSM1624507,0
POU2F2,Unknown/Other,GSM2095818,Unknown/Other,Gene Regulation,HBL-1 [Human AIDS-related non-Hodgkin lymphoma],homo_sapiens,69220,GEO,0.986,0.0294992499999926,0,934,0.8882,39,57.5,57,9.52,21,85.5,15000,200,0.780013025997218,0.9671887520525452,0.9170831280186796,0.8089956869993838,0.8753333333333333,0.9106115107913668,0.840858149215498,GSM2095818,0
POU2F3,Unknown/Other,GSM3165679,Unknown/Other,Gene Regulation,NCI-H1048,homo_sapiens,138577,GEO,0.99,0.1577644812348395,0,25026,0.5758,35,39.01,38,7.17,14,89,15000,200,0.8166875058991517,0.9695089314864046,0.9197809162265368,0.8997739261492087,0.796,0.9492309471493005,0.844711708524938,GSM3165679,0
POU3F2,Unknown/Other,GSM1934423,Unknown/Other,Gene Regulation,neural progenitor cell,homo_sapiens,68570,GEO,0.996,0.0069362499999982,0,433,0.8547189819724285,35,55.98,56.5,9.58,22,95.5,4549,200,0.756210786708285,0.9593795748939088,0.9017905363602412,0.8581730769230769,0.7846153846153846,0.9043266301035954,0.8197474167623421,GSM1934423,0
POU6F1,Unknown/Other,GSM5330797,Unknown/Other,Gene Regulation,SK-N-SH,homo_sapiens,146943,GEO,0.981,0.023464202354971,0,284,0.8094,40,45.23,41.5,11.15,21.5,78,6873,200,0.4934281441006292,0.8531636726667529,0.6060007029760777,0.5642458100558659,0.5880640465793304,0.8616279069767442,0.5759087669280114,GSM5330797,0
PRDM14,Unknown/Other,GSM563088,Unknown/Other,Gene Regulation,stem cell,homo_sapiens,966,GEO,0.989,0.0472027499999882,0,3300,0.8212,27,56.85,53.5,12.42,21.5,85,15000,200,0.8229451745159935,0.9755591544321678,0.9152607690316544,0.8191230207064556,0.8966666666666666,0.944245713580856,0.856142584341184,GSM563088,0
PRDM4,Unknown/Other,GSM4308185,Unknown/Other,Gene Regulation,HEK293,homo_sapiens,172585,GEO,0.996,0.0519649074515459,0,2076,0.861,37,49.8,47.5,11.82,20.5,83,15000,200,0.6106365780608066,0.89941048097631,0.7317519954050005,0.7052860246198407,0.6493333333333333,0.8897814530419373,0.6761541131551545,GSM4308185,0
PROX1,Unknown/Other,GSM1477597,Unknown/Other,Gene Regulation,colorectal adenocarcinoma,homo_sapiens,49669,GEO,0.972,0.1593634999999601,0,7986,0.9552,34,52.9,52.5,7.37,20.5,82,15000,200,0.7488861785573592,0.957317381881231,0.896811670741901,0.8238866396761133,0.814,0.8989710009354537,0.8189134808853119,GSM1477597,0
PRRX2,Unknown/Other,GSM6347236,Unknown/Other,Gene Regulation,GM25256,homo_sapiens,163706,GEO,0.991,0.0146800726008999,0,394,0.8284,36,58.32,58,10.84,20,85,9658,200,0.6160205986397149,0.9140302889663504,0.7938634653360176,0.8041958041958042,0.5952380952380952,0.8708343468742399,0.6841165972635336,GSM6347236,0
Pax5,Homeodomain,GSM803362,Homeodomain,Gene Regulation,GM12878,homo_sapiens,46116,GEO,0.996,0.1013952499999746,0,7736,0.9672,27,52.72,51,10.15,20,96,15000,200,0.6966889946096886,0.9465120135363788,0.8354242778698509,0.7360850531582239,0.7846666666666666,0.8994601889338731,0.7595998709261051,GSM803362,0
Pax7,Homeodomain,GSM2629527,Homeodomain,Gene Regulation,WA09,homo_sapiens,83689,GEO,0.997,0.0360264999999909,0,721,0.6986,37,42.39,41.5,6.16,22,76.5,15000,200,0.8065694002848243,0.9725471969069318,0.9091596695530242,0.8228247162673392,0.87,0.9368281353682814,0.8457550226830849,GSM2629527,0
Pbx4,Unknown/Other,GSM2572277,Unknown/Other,Gene Regulation,prostate cancer,homo_sapiens,136006,GEO,0.975,0.4164449644387334,0,35347,0.9834,38,42.55,42,6.24,21.5,96.5,15000,200,0.6495454720342115,0.9185510941151476,0.8010205883296141,0.7884773662551441,0.6386666666666667,0.8972479423868313,0.7057090239410682,GSM2572277,0
Pdx1,Unknown/Other,GSM1316337,Unknown/Other,Gene Regulation,pancreas primordium,homo_sapiens,52147,GEO,0.986,0.0449684999999887,0,5609,0.7724,38,44.77,43.5,8.54,21.5,80.5,15000,200,0.7530224212163986,0.9625597513122356,0.8837327440759323,0.8398813936249073,0.7553333333333333,0.9274965800273598,0.7953667953667953,GSM1316337,0
Pknox1,Unknown/Other,GSM2423884,Unknown/Other,Gene Regulation,GM12878,homo_sapiens,102185,GEO,0.916,0.255876499999936,0,9917,0.9548,36,50.77,49.5,10.75,21.5,83,15000,200,0.7154816872218789,0.9442282779211576,0.8465652526905995,0.8106287425149701,0.722,0.9171509830592308,0.7637517630465445,GSM2423884,0
Plscr1,Unknown/Other,GSM5214145,Unknown/Other,Gene Regulation,Hep-G2,homo_sapiens,146130,GEO,0.989,0.0250957244895548,0,311,0.8904,36,63.04,64.5,9.48,20,95.5,12847,200,0.8060247606190614,0.9675881618692868,0.9552923194149844,0.9033579033579032,0.8583657587548638,0.9077490774907748,0.8802873104549083,GSM5214145,0
Pol2ra,Unknown/Other,GSM3417126,Unknown/Other,Gene Regulation,T-47D,homo_sapiens,141161,GEO,0.993,0.1879588009875327,0,1620,0.9786,38,64.6,65.5,10.04,17,88,15000,200,0.8102361929045595,0.9736339113680156,0.9591404630292366,0.8546120952962737,0.9326666666666666,0.9052013422818792,0.8919349697162895,GSM3417126,0
Pol3,Unknown/Other,GSM3395053,Unknown/Other,Gene Regulation,T-47D,homo_sapiens,133374,GEO,0.618,0.0270799094467932,0,203,0.8916627414036741,38,68.43,72.5,11.96,16.5,95,2120,200,0.903245886040759,0.9866206983805668,0.9857599569755612,0.9339622641509434,0.9519230769230768,0.953125,0.9428571428571428,GSM3395053,0
